Format Version,1.21,Take Name,point2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 01.49.06.258 PM,Total Frames in Take,3812,Total Exported Frames,3812,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
12,0.100000,-24.709999,-59.752136,-33.443367,1.849073,0.451582,0.329982,0.000289
13,0.108333,-24.719761,-59.754696,-33.449501,1.849084,0.451593,0.329963,0.000302
14,0.116667,-24.779259,-59.728905,-33.513264,1.849091,0.451598,0.329939,0.000289
15,0.125000,-24.720669,-59.748154,-33.451832,1.849088,0.451633,0.329953,0.000302
16,0.133333,-24.729280,-59.743893,-33.460800,1.849071,0.451630,0.329961,0.000300
17,0.141667,-24.732309,-59.755836,-33.471401,1.849069,0.451638,0.329973,0.000294
18,0.150000,-24.742664,-59.748516,-33.487820,1.849078,0.451618,0.330001,0.000304
19,0.158333,-24.720070,-59.753677,-33.440094,1.849084,0.451607,0.329987,0.000310
20,0.166667,-24.782700,-59.726753,-33.520981,1.849076,0.451579,0.329969,0.000311
21,0.175000,-24.774946,-59.733330,-33.505924,1.849076,0.451580,0.329939,0.000300
22,0.183333,-24.782898,-59.735981,-33.515514,1.849074,0.451577,0.329923,0.000292
23,0.191667,-24.783850,-59.735203,-33.500019,1.849088,0.451599,0.329932,0.000313
24,0.200000,-24.761065,-59.734859,-33.490940,1.849102,0.451578,0.329936,0.000299
25,0.208333,-24.791559,-59.731548,-33.509872,1.849076,0.451559,0.329941,0.000301
26,0.216667,-24.709175,-59.755138,-33.461151,1.849076,0.451575,0.329962,0.000298
27,0.225000,-24.733236,-59.743172,-33.463245,1.849082,0.451597,0.329960,0.000304
28,0.233333,-24.749962,-59.737312,-33.479992,1.849086,0.451609,0.329972,0.000311
29,0.241667,-24.723589,-59.752598,-33.456371,1.849082,0.451613,0.329959,0.000300
30,0.250000,-24.773123,-59.724499,-33.505512,1.849074,0.451619,0.329931,0.000294
31,0.258333,-24.775568,-59.734684,-33.497112,1.849068,0.451622,0.329933,0.000309
32,0.266667,-24.741419,-59.742237,-33.489540,1.849071,0.451621,0.329943,0.000294
33,0.275000,-24.720158,-59.748161,-33.457470,1.849072,0.451578,0.329952,0.000289
34,0.283333,-24.709219,-59.759388,-33.438824,1.849078,0.451566,0.329954,0.000310
35,0.291667,-24.718058,-59.748890,-33.458454,1.849077,0.451579,0.329944,0.000300
36,0.300000,-24.745424,-59.729317,-33.462090,1.849077,0.451580,0.329941,0.000299
37,0.308333,-24.699961,-59.751942,-33.426094,1.849085,0.451591,0.329946,0.000293
38,0.316667,-24.762098,-59.735619,-33.477119,1.849086,0.451587,0.329934,0.000317
39,0.325000,-24.738314,-59.744476,-33.457729,1.849093,0.451605,0.329934,0.000297
40,0.333333,-24.778318,-59.731773,-33.518883,1.849068,0.451581,0.329947,0.000308
41,0.341667,-24.704624,-59.748009,-33.436337,1.849065,0.451598,0.329961,0.000297
42,0.350000,-24.716938,-59.741146,-33.443924,1.849067,0.451610,0.329964,0.000298
43,0.358333,-24.712442,-59.754402,-33.430679,1.849066,0.451618,0.329947,0.000307
44,0.366667,-24.753580,-59.737206,-33.479950,1.849063,0.451604,0.329931,0.000291
45,0.375000,-24.760614,-59.739868,-33.501934,1.849058,0.451593,0.329929,0.000300
46,0.383333,-24.786303,-59.719212,-33.515854,1.849075,0.451606,0.329923,0.000304
47,0.391667,-24.750635,-59.742195,-33.482983,1.849071,0.451573,0.329940,0.000292
48,0.400000,-24.747326,-59.735607,-33.478733,1.849078,0.451572,0.329956,0.000291
49,0.408333,-24.708313,-59.762169,-33.438843,1.849076,0.451573,0.329970,0.000301
50,0.416667,-24.722815,-59.754395,-33.459755,1.849082,0.451574,0.329961,0.000291
51,0.425000,-24.722540,-59.743679,-33.458752,1.849091,0.451595,0.329947,0.000303
52,0.433333,-24.707888,-59.755074,-33.440182,1.849080,0.451598,0.329940,0.000301
53,0.441667,-24.725655,-59.762634,-33.467197,1.849062,0.451598,0.329945,0.000308
54,0.450000,-24.708128,-59.757305,-33.445049,1.849057,0.451595,0.329957,0.000301
55,0.458333,-24.749027,-59.731998,-33.471710,1.849061,0.451593,0.329955,0.000301
56,0.466667,-24.728725,-59.745667,-33.452705,1.849054,0.451610,0.329981,0.000295
57,0.475000,-24.756338,-59.733372,-33.503731,1.849043,0.451589,0.329973,0.000294
58,0.483333,-24.768583,-59.733734,-33.506599,1.849040,0.451598,0.329956,0.000301
59,0.491667,-24.731100,-59.745590,-33.465401,1.849071,0.451609,0.329968,0.000290
60,0.500000,-24.759226,-59.733448,-33.488865,1.849070,0.451600,0.329962,0.000297
61,0.508333,-24.724707,-59.751438,-33.471363,1.849083,0.451600,0.329961,0.000309
62,0.516667,-24.710773,-59.748966,-33.428715,1.849078,0.451585,0.329989,0.000297
63,0.525000,-24.726078,-59.756641,-33.448177,1.849077,0.451592,0.329979,0.000293
64,0.533333,-24.733007,-59.751007,-33.466637,1.849074,0.451574,0.329978,0.000313
65,0.541667,-24.726526,-59.752502,-33.455826,1.849080,0.451587,0.329983,0.000310
66,0.550000,-24.760031,-59.746082,-33.488930,1.849055,0.451603,0.329970,0.000307
67,0.558333,-24.724957,-59.751362,-33.449890,1.849063,0.451613,0.329978,0.000292
68,0.566667,-24.757799,-59.732189,-33.494465,1.849053,0.451621,0.329970,0.000297
69,0.575000,-24.704123,-59.755672,-33.445023,1.849035,0.451632,0.329990,0.000295
70,0.583333,-24.719694,-59.758350,-33.447788,1.849046,0.451626,0.330002,0.000303
71,0.591667,-24.725206,-59.747551,-33.451916,1.849050,0.451611,0.329999,0.000298
72,0.600000,-24.738987,-59.741226,-33.479206,1.849061,0.451613,0.329994,0.000296
73,0.608333,-24.716089,-59.751301,-33.441856,1.849064,0.451598,0.329998,0.000309
74,0.616667,-24.745260,-59.751102,-33.453606,1.849069,0.451604,0.329979,0.000291
75,0.625000,-24.767153,-59.744328,-33.481583,1.849076,0.451580,0.329980,0.000296
76,0.633333,-24.755856,-59.733105,-33.501263,1.849082,0.451570,0.329975,0.000288
77,0.641667,-24.694218,-59.754723,-33.418732,1.849080,0.451578,0.329992,0.000304
78,0.650000,-24.711792,-59.760864,-33.446201,1.849076,0.451598,0.330002,0.000294
79,0.658333,-24.722301,-59.747074,-33.445133,1.849061,0.451606,0.329991,0.000301
80,0.666667,-24.733139,-59.752853,-33.454044,1.849062,0.451636,0.329989,0.000314
81,0.675000,-24.711376,-59.756096,-33.430244,1.849055,0.451628,0.330000,0.000307
82,0.683333,-24.731663,-59.743507,-33.466709,1.849046,0.451631,0.330002,0.000309
83,0.691667,-24.708757,-59.759579,-33.440769,1.849052,0.451632,0.330003,0.000290
84,0.700000,-24.708862,-59.747414,-33.449039,1.849061,0.451617,0.330002,0.000287
85,0.708333,-24.723202,-59.750385,-33.467552,1.849058,0.451596,0.329997,0.000286
86,0.716667,-24.755451,-59.737267,-33.492474,1.849058,0.451584,0.329977,0.000304
87,0.725000,-24.767868,-59.728352,-33.504311,1.849072,0.451581,0.329980,0.000279
88,0.733333,-24.780165,-59.729546,-33.506176,1.849082,0.451591,0.329981,0.000305
89,0.741667,-24.725870,-59.757053,-33.470055,1.849092,0.451593,0.329978,0.000302
90,0.750000,-24.755936,-59.741398,-33.489101,1.849076,0.451588,0.329981,0.000302
91,0.758333,-24.747412,-59.746010,-33.491489,1.849073,0.451592,0.329999,0.000296
92,0.766667,-24.732492,-59.748878,-33.464298,1.849073,0.451610,0.330001,0.000299
93,0.775000,-24.750996,-59.732811,-33.493416,1.849046,0.451600,0.329997,0.000295
94,0.783333,-24.735987,-59.753822,-33.459114,1.849033,0.451625,0.329998,0.000321
95,0.791667,-24.727501,-59.746849,-33.447567,1.849043,0.451650,0.329986,0.000315
96,0.800000,-24.731915,-59.744499,-33.449009,1.849047,0.451656,0.329986,0.000307
97,0.808333,-24.769098,-59.735981,-33.506443,1.849065,0.451618,0.329985,0.000298
98,0.816667,-24.765430,-59.734951,-33.491795,1.849053,0.451589,0.329973,0.000302
99,0.825000,-24.720530,-59.757496,-33.451321,1.849064,0.451611,0.330000,0.000302
100,0.833333,-24.731009,-59.759369,-33.451210,1.849070,0.451586,0.330001,0.000295
101,0.841667,-24.774754,-59.732353,-33.506252,1.849077,0.451566,0.329981,0.000295
102,0.850000,-24.717033,-59.749928,-33.453823,1.849088,0.451580,0.329967,0.000304
103,0.858333,-24.745878,-59.738121,-33.475597,1.849082,0.451593,0.329956,0.000297
104,0.866667,-24.748404,-59.739616,-33.466820,1.849077,0.451621,0.329974,0.000308
105,0.875000,-24.726639,-59.753147,-33.447056,1.849065,0.451613,0.329980,0.000304
106,0.883333,-24.758984,-59.745461,-33.488655,1.849060,0.451608,0.329966,0.000299
107,0.891667,-24.768072,-59.734631,-33.501495,1.849052,0.451623,0.329980,0.000293
108,0.900000,-24.713806,-59.758263,-33.457817,1.849041,0.451623,0.329987,0.000294
109,0.908333,-24.751873,-59.739609,-33.466965,1.849060,0.451621,0.329961,0.000291
110,0.916667,-24.725779,-59.752823,-33.456146,1.849054,0.451624,0.329977,0.000312
111,0.925000,-24.741318,-59.745392,-33.473145,1.849068,0.451602,0.329954,0.000306
112,0.933333,-24.736191,-59.755352,-33.464870,1.849076,0.451591,0.329949,0.000312
113,0.941667,-24.745813,-59.740238,-33.481750,1.849091,0.451569,0.329957,0.000293
114,0.950000,-24.750702,-59.739807,-33.489494,1.849085,0.451553,0.329952,0.000291
115,0.958333,-24.745420,-59.735283,-33.471062,1.849084,0.451570,0.329958,0.000283
116,0.966667,-24.769999,-59.737560,-33.506847,1.849081,0.451569,0.329954,0.000295
117,0.975000,-24.736219,-59.744411,-33.467197,1.849076,0.451575,0.329945,0.000307
118,0.983333,-24.757639,-59.737209,-33.485291,1.849060,0.451598,0.329939,0.000297
119,0.991667,-24.771591,-59.733467,-33.491337,1.849058,0.451626,0.329963,0.000312
120,1.000000,-24.750763,-59.732868,-33.487347,1.849057,0.451641,0.329962,0.000293
121,1.008333,-24.722054,-59.747757,-33.457520,1.849046,0.451637,0.329958,0.000309
122,1.016667,-24.704315,-59.755707,-33.441685,1.849049,0.451626,0.329957,0.000294
123,1.025000,-24.742229,-59.732395,-33.483677,1.849075,0.451594,0.329945,0.000290
124,1.033333,-24.747532,-59.745796,-33.473877,1.849082,0.451610,0.329946,0.000298
125,1.041667,-24.723955,-59.749081,-33.461178,1.849080,0.451611,0.329940,0.000309
126,1.050000,-24.722462,-59.752007,-33.451824,1.849087,0.451586,0.329946,0.000298
127,1.058333,-24.723949,-59.761333,-33.442284,1.849090,0.451580,0.329963,0.000301
128,1.066667,-24.728157,-59.752136,-33.454933,1.849092,0.451568,0.329963,0.000306
129,1.075000,-24.728411,-59.750816,-33.455509,1.849103,0.451579,0.329959,0.000297
130,1.083333,-24.760984,-59.726727,-33.504456,1.849081,0.451571,0.329941,0.000293
131,1.091667,-24.754087,-59.733196,-33.490574,1.849062,0.451608,0.329932,0.000312
132,1.100000,-24.734350,-59.748913,-33.457325,1.849050,0.451640,0.329953,0.000311
133,1.108333,-24.753601,-59.740189,-33.475281,1.849061,0.451637,0.329951,0.000298
134,1.116667,-24.716373,-59.751671,-33.437256,1.849068,0.451637,0.329971,0.000299
135,1.125000,-24.724789,-59.756813,-33.456120,1.849056,0.451616,0.329979,0.000305
136,1.133333,-24.732519,-59.750221,-33.463963,1.849073,0.451616,0.329946,0.000308
137,1.141667,-24.704920,-59.760223,-33.432217,1.849079,0.451592,0.329926,0.000297
138,1.150000,-24.729706,-59.752422,-33.451965,1.849101,0.451576,0.329923,0.000298
139,1.158333,-24.718102,-59.758282,-33.450825,1.849108,0.451577,0.329939,0.000303
140,1.166667,-24.717129,-59.745140,-33.449181,1.849104,0.451591,0.329949,0.000299
141,1.175000,-24.739029,-59.754101,-33.461349,1.849091,0.451586,0.329954,0.000300
142,1.183333,-24.761892,-59.728344,-33.497910,1.849087,0.451566,0.329971,0.000303
143,1.191667,-24.724710,-59.753754,-33.458530,1.849075,0.451578,0.329974,0.000293
144,1.200000,-24.712334,-59.745781,-33.436741,1.849072,0.451595,0.329964,0.000297
145,1.208333,-24.770353,-59.728542,-33.498489,1.849059,0.451600,0.329965,0.000300
146,1.216667,-24.757862,-59.731522,-33.495033,1.849076,0.451622,0.329943,0.000307
147,1.225000,-24.713408,-59.754143,-33.451916,1.849060,0.451642,0.329945,0.000309
148,1.233333,-24.775587,-59.732594,-33.511337,1.849067,0.451636,0.329943,0.000307
149,1.241667,-24.732199,-59.748356,-33.460567,1.849063,0.451614,0.329962,0.000302
150,1.250000,-24.755314,-59.738548,-33.489983,1.849080,0.451558,0.329969,0.000283
151,1.258333,-24.724449,-59.758221,-33.461086,1.849090,0.451560,0.329984,0.000301
152,1.266667,-24.727861,-59.746807,-33.457352,1.849107,0.451588,0.329973,0.000291
153,1.275000,-24.719088,-59.747238,-33.451912,1.849092,0.451607,0.329964,0.000295
154,1.283333,-24.735220,-59.740276,-33.465878,1.849094,0.451615,0.329956,0.000298
155,1.291667,-24.733631,-59.757851,-33.466198,1.849093,0.451618,0.329961,0.000314
156,1.300000,-24.724667,-59.755688,-33.443562,1.849073,0.451619,0.329975,0.000315
157,1.308333,-24.749289,-59.731731,-33.485149,1.849069,0.451594,0.329967,0.000299
158,1.316667,-24.730316,-59.741283,-33.465038,1.849067,0.451612,0.329996,0.000305
159,1.325000,-24.724758,-59.747231,-33.470863,1.849060,0.451610,0.329993,0.000290
160,1.333333,-24.712395,-59.754356,-33.441353,1.849061,0.451630,0.329984,0.000297
161,1.341667,-24.759912,-59.736923,-33.492676,1.849055,0.451633,0.329969,0.000290
162,1.350000,-24.712151,-59.754238,-33.454556,1.849068,0.451632,0.329972,0.000300
163,1.358333,-24.718468,-59.751740,-33.440048,1.849083,0.451628,0.329970,0.000308
164,1.366667,-24.698244,-59.752369,-33.435944,1.849090,0.451610,0.329968,0.000302
165,1.375000,-24.754873,-59.749172,-33.488461,1.849079,0.451600,0.329983,0.000309
166,1.383333,-24.727440,-59.751213,-33.458576,1.849087,0.451605,0.330001,0.000302
167,1.391667,-24.770075,-59.728825,-33.500847,1.849085,0.451584,0.329982,0.000295
168,1.400000,-24.702808,-59.757427,-33.436016,1.849084,0.451609,0.329984,0.000296
169,1.408333,-24.727377,-59.745979,-33.468735,1.849066,0.451626,0.329973,0.000302
170,1.416667,-24.749590,-59.736481,-33.474449,1.849055,0.451610,0.329966,0.000297
171,1.425000,-24.776016,-59.731693,-33.523315,1.849060,0.451615,0.329969,0.000294
172,1.433333,-24.726830,-59.743759,-33.458012,1.849068,0.451643,0.329992,0.000309
173,1.441667,-24.722502,-59.757973,-33.446602,1.849056,0.451639,0.329999,0.000305
174,1.450000,-24.726004,-59.759560,-33.453743,1.849046,0.451624,0.329994,0.000293
175,1.458333,-24.716913,-59.754192,-33.445591,1.849065,0.451633,0.329984,0.000300
176,1.466667,-24.720034,-59.750160,-33.443947,1.849076,0.451627,0.329970,0.000291
177,1.475000,-24.735779,-59.749989,-33.460907,1.849071,0.451614,0.329954,0.000314
178,1.483333,-24.734272,-59.747334,-33.464142,1.849054,0.451607,0.329972,0.000309
179,1.491667,-24.710129,-59.759724,-33.436646,1.849074,0.451598,0.329984,0.000299
180,1.500000,-24.732096,-59.745770,-33.462032,1.849065,0.451599,0.329992,0.000293
181,1.508333,-24.746260,-59.747463,-33.480316,1.849061,0.451607,0.329992,0.000299
182,1.516667,-24.743979,-59.759438,-33.471668,1.849047,0.451629,0.329976,0.000306
183,1.525000,-24.714991,-59.742920,-33.433983,1.849050,0.451648,0.329966,0.000304
184,1.533333,-24.760338,-59.736992,-33.498238,1.849053,0.451646,0.329968,0.000300
185,1.541667,-24.715519,-59.755291,-33.457325,1.849050,0.451652,0.329976,0.000290
186,1.550000,-24.780035,-59.727436,-33.506683,1.849054,0.451609,0.329984,0.000294
187,1.558333,-24.771605,-59.733864,-33.506245,1.849052,0.451594,0.329976,0.000300
188,1.566667,-24.760393,-59.736172,-33.486542,1.849051,0.451616,0.329975,0.000309
189,1.575000,-24.750938,-59.746834,-33.471016,1.849061,0.451626,0.329971,0.000309
190,1.583333,-24.728096,-59.754955,-33.465107,1.849053,0.451618,0.329975,0.000298
191,1.591667,-24.760899,-59.734425,-33.504234,1.849058,0.451604,0.329969,0.000305
192,1.600000,-24.715996,-59.760906,-33.442547,1.849058,0.451609,0.329969,0.000280
193,1.608333,-24.725912,-59.754185,-33.451958,1.849052,0.451646,0.329967,0.000294
194,1.616667,-24.735430,-59.749081,-33.467827,1.849048,0.451660,0.329982,0.000301
195,1.625000,-24.732815,-59.750633,-33.457806,1.849039,0.451643,0.329971,0.000300
196,1.633333,-24.743742,-59.743031,-33.472321,1.849053,0.451638,0.329966,0.000314
197,1.641667,-24.723640,-59.754841,-33.469368,1.849057,0.451622,0.329972,0.000303
198,1.650000,-24.718596,-59.755360,-33.441620,1.849064,0.451621,0.329960,0.000303
199,1.658333,-24.722179,-59.745243,-33.464798,1.849059,0.451621,0.329936,0.000289
200,1.666667,-24.726515,-59.752983,-33.475452,1.849058,0.451628,0.329950,0.000289
201,1.675000,-24.705189,-59.759048,-33.441879,1.849058,0.451644,0.329971,0.000301
202,1.683333,-24.729275,-59.745190,-33.466469,1.849062,0.451631,0.329996,0.000302
203,1.691667,-24.714434,-59.757027,-33.449486,1.849057,0.451624,0.329986,0.000303
204,1.700000,-24.717773,-59.750149,-33.436119,1.849065,0.451619,0.329954,0.000309
205,1.708333,-24.718174,-59.747627,-33.452896,1.849063,0.451625,0.329940,0.000303
206,1.716667,-24.769325,-59.732281,-33.500305,1.849037,0.451629,0.329947,0.000297
207,1.725000,-24.719212,-59.754074,-33.460651,1.849043,0.451630,0.329961,0.000293
208,1.733333,-24.758646,-59.734814,-33.490353,1.849056,0.451609,0.329958,0.000277
209,1.741667,-24.707323,-59.743404,-33.453117,1.849063,0.451625,0.329973,0.000280
210,1.750000,-24.753424,-59.729931,-33.488560,1.849047,0.451606,0.329954,0.000293
211,1.758333,-24.744898,-59.753044,-33.479179,1.849048,0.451612,0.329945,0.000322
212,1.766667,-24.782967,-59.731697,-33.499119,1.849060,0.451596,0.329928,0.000308
213,1.775000,-24.724607,-59.748619,-33.446964,1.849081,0.451603,0.329936,0.000317
214,1.783333,-24.728226,-59.746349,-33.455967,1.849064,0.451611,0.329963,0.000293
215,1.791667,-24.691460,-59.764725,-33.441925,1.849044,0.451602,0.329967,0.000313
216,1.800000,-24.735664,-59.746487,-33.474361,1.849048,0.451606,0.329965,0.000288
217,1.808333,-24.711903,-59.758350,-33.441433,1.849062,0.451614,0.329966,0.000305
218,1.816667,-24.723078,-59.752079,-33.450127,1.849050,0.451611,0.329964,0.000309
219,1.825000,-24.771990,-59.727852,-33.495522,1.849041,0.451607,0.329943,0.000309
220,1.833333,-24.750322,-59.747154,-33.480560,1.849051,0.451605,0.329946,0.000314
221,1.841667,-24.778599,-59.730244,-33.502022,1.849073,0.451613,0.329933,0.000295
222,1.850000,-24.726309,-59.757980,-33.460266,1.849071,0.451615,0.329965,0.000297
223,1.858333,-24.725559,-59.747574,-33.458702,1.849056,0.451601,0.329968,0.000295
224,1.866667,-24.723864,-59.750652,-33.464771,1.849062,0.451583,0.329964,0.000293
225,1.875000,-24.711193,-59.753311,-33.448414,1.849081,0.451586,0.329967,0.000292
226,1.883333,-24.702578,-59.764141,-33.431179,1.849091,0.451586,0.329954,0.000315
227,1.891667,-24.714533,-59.736843,-33.438759,1.849080,0.451610,0.329945,0.000312
228,1.900000,-24.774090,-59.728428,-33.506088,1.849071,0.451606,0.329934,0.000303
229,1.908333,-24.719576,-59.760872,-33.443924,1.849067,0.451618,0.329946,0.000296
230,1.916667,-24.750271,-59.739784,-33.476868,1.849073,0.451597,0.329953,0.000299
231,1.925000,-24.714371,-59.759148,-33.446243,1.849063,0.451596,0.329978,0.000305
232,1.933333,-24.725895,-59.748161,-33.457767,1.849063,0.451592,0.329970,0.000291
233,1.941667,-24.735697,-59.748905,-33.467728,1.849063,0.451585,0.329957,0.000303
234,1.950000,-24.752602,-59.753540,-33.494461,1.849072,0.451606,0.329949,0.000306
235,1.958333,-24.789940,-59.723454,-33.527531,1.849069,0.451606,0.329941,0.000311
236,1.966667,-24.731720,-59.755325,-33.464062,1.849078,0.451602,0.329953,0.000297
237,1.975000,-24.710560,-59.758171,-33.455864,1.849089,0.451599,0.329953,0.000300
238,1.983333,-24.772171,-59.740120,-33.499592,1.849087,0.451568,0.329952,0.000292
239,1.991667,-24.719637,-59.750168,-33.451595,1.849090,0.451591,0.329972,0.000305
240,2.000000,-24.725309,-59.758823,-33.456776,1.849075,0.451590,0.329951,0.000312
241,2.008333,-24.748838,-59.747463,-33.485321,1.849074,0.451601,0.329954,0.000326
242,2.016667,-24.747616,-59.744511,-33.480370,1.849073,0.451605,0.329963,0.000316
243,2.025000,-24.739155,-59.751621,-33.480465,1.849069,0.451608,0.329961,0.000310
244,2.033333,-24.771532,-59.728645,-33.498146,1.849066,0.451612,0.329960,0.000294
245,2.041667,-24.718920,-59.743858,-33.450798,1.849064,0.451624,0.329955,0.000304
246,2.050000,-24.710089,-59.750618,-33.443443,1.849069,0.451619,0.329968,0.000278
247,2.058333,-24.762905,-59.741512,-33.490223,1.849074,0.451616,0.329963,0.000309
248,2.066667,-24.719526,-59.746731,-33.456779,1.849063,0.451620,0.329954,0.000326
249,2.075000,-24.772919,-59.730770,-33.510399,1.849079,0.451600,0.329965,0.000309
250,2.083333,-24.747713,-59.746288,-33.472736,1.849095,0.451595,0.329955,0.000313
251,2.091667,-24.766439,-59.734184,-33.499199,1.849088,0.451564,0.329940,0.000292
252,2.100000,-24.760443,-59.738728,-33.487679,1.849076,0.451570,0.329929,0.000295
253,2.108333,-24.718590,-59.750988,-33.447891,1.849078,0.451589,0.329964,0.000282
254,2.116667,-24.727921,-59.754177,-33.467251,1.849079,0.451607,0.329970,0.000307
255,2.125000,-24.739487,-59.745426,-33.470978,1.849070,0.451617,0.329971,0.000308
256,2.133333,-24.729792,-59.760010,-33.460560,1.849054,0.451622,0.329968,0.000314
257,2.141667,-24.777676,-59.730167,-33.518295,1.849055,0.451633,0.329954,0.000305
258,2.150000,-24.719780,-59.745441,-33.449982,1.849056,0.451650,0.329952,0.000306
259,2.158333,-24.737446,-59.737068,-33.483234,1.849065,0.451625,0.329959,0.000318
260,2.166667,-24.758163,-59.733070,-33.479713,1.849068,0.451606,0.329966,0.000292
261,2.175000,-24.707718,-59.750229,-33.442234,1.849057,0.451589,0.329973,0.000296
262,2.183333,-24.724586,-59.749504,-33.459995,1.849082,0.451608,0.329965,0.000294
263,2.191667,-24.717699,-59.751377,-33.427330,1.849082,0.451605,0.329955,0.000314
264,2.200000,-24.797844,-59.730328,-33.535397,1.849060,0.451579,0.329951,0.000307
265,2.208333,-24.740963,-59.750919,-33.458294,1.849065,0.451589,0.329948,0.000303
266,2.216667,-24.749338,-59.740700,-33.474743,1.849067,0.451588,0.329952,0.000300
267,2.225000,-24.737204,-59.743938,-33.482578,1.849065,0.451618,0.329981,0.000291
268,2.233333,-24.717995,-59.751431,-33.465561,1.849052,0.451655,0.329980,0.000294
269,2.241667,-24.732944,-59.754936,-33.467587,1.849029,0.451665,0.329992,0.000304
270,2.250000,-24.725170,-59.748535,-33.456154,1.849034,0.451658,0.329975,0.000312
271,2.258333,-24.737467,-59.748024,-33.465179,1.849045,0.451633,0.329938,0.000303
272,2.266667,-24.777704,-59.737759,-33.513969,1.849043,0.451611,0.329936,0.000317
273,2.275000,-24.732161,-59.746433,-33.461597,1.849047,0.451615,0.329943,0.000319
274,2.283333,-24.779041,-59.723927,-33.513901,1.849054,0.451581,0.329958,0.000294
275,2.291667,-24.738737,-59.739246,-33.484402,1.849053,0.451587,0.329986,0.000292
276,2.300000,-24.708340,-59.756615,-33.437706,1.849049,0.451616,0.329994,0.000292
277,2.308333,-24.718910,-59.752750,-33.445122,1.849061,0.451636,0.329984,0.000294
278,2.316667,-24.758699,-59.751534,-33.481873,1.849062,0.451652,0.329954,0.000315
279,2.325000,-24.770140,-59.733555,-33.489056,1.849053,0.451641,0.329935,0.000305
280,2.333333,-24.722527,-59.753902,-33.459801,1.849033,0.451624,0.329961,0.000305
281,2.341667,-24.725819,-59.751976,-33.441708,1.849041,0.451615,0.329979,0.000310
282,2.350000,-24.741207,-59.749954,-33.474865,1.849037,0.451604,0.329992,0.000303
283,2.358333,-24.728060,-59.752655,-33.461655,1.849031,0.451611,0.329997,0.000283
284,2.366667,-24.712982,-59.758690,-33.446239,1.849048,0.451634,0.329984,0.000296
285,2.375000,-24.761379,-59.739784,-33.496799,1.849043,0.451640,0.329953,0.000298
286,2.383333,-24.776823,-59.734692,-33.507874,1.849057,0.451644,0.329942,0.000317
287,2.391667,-24.797869,-59.733620,-33.528133,1.849066,0.451634,0.329959,0.000310
288,2.400000,-24.719765,-59.759014,-33.447338,1.849062,0.451622,0.329995,0.000305
289,2.408333,-24.769367,-59.732094,-33.503120,1.849052,0.451602,0.329998,0.000300
290,2.416667,-24.720654,-59.759144,-33.453876,1.849062,0.451586,0.330009,0.000299
291,2.425000,-24.749464,-59.730034,-33.487156,1.849068,0.451570,0.329969,0.000297
292,2.433333,-24.714109,-59.747341,-33.454975,1.849072,0.451598,0.329964,0.000294
293,2.441667,-24.743097,-59.750797,-33.470539,1.849057,0.451616,0.329949,0.000295
294,2.450000,-24.782476,-59.737373,-33.520439,1.849046,0.451636,0.329951,0.000301
295,2.458333,-24.730629,-59.744179,-33.458504,1.849046,0.451640,0.329991,0.000312
