Format Version,1.21,Take Name,point5,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 02.04.23.220 PM,Total Frames in Take,4982,Total Exported Frames,4982,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1
,,"B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,X,Y,Z,
1458,12.150000,-140.956299,69.107285,130.895294,-1.007762,0.462310,-0.518984,0.000294
1459,12.158333,-140.945297,69.104668,130.892654,-1.007761,0.462303,-0.518983,0.000283
1460,12.166667,-140.968887,69.076576,130.955521,-1.007709,0.462290,-0.518925,0.000342
1461,12.175000,-140.935760,69.117477,130.890167,-1.007712,0.462347,-0.518976,0.000304
1462,12.183333,-140.973434,69.126976,130.914841,-1.007700,0.462366,-0.518976,0.000310
1463,12.191667,-140.992950,69.124573,130.948608,-1.007690,0.462382,-0.518975,0.000317
1464,12.200000,-140.940033,69.109779,130.870361,-1.007686,0.462396,-0.518972,0.000323
1465,12.208333,-140.989838,69.116859,130.943375,-1.007706,0.462378,-0.518993,0.000306
1466,12.216667,-140.959885,69.106346,130.910187,-1.007737,0.462356,-0.518991,0.000299
1467,12.225000,-140.944717,69.108673,130.882568,-1.007749,0.462321,-0.518972,0.000302
1468,12.233333,-140.956467,69.115631,130.904190,-1.007768,0.462310,-0.518962,0.000297
1469,12.241667,-140.942383,69.103264,130.881577,-1.007755,0.462310,-0.518973,0.000301
1470,12.250000,-140.932617,69.098099,130.892120,-1.007758,0.462348,-0.518990,0.000294
1471,12.258333,-140.908844,69.097984,130.863831,-1.007726,0.462364,-0.518977,0.000320
1472,12.266667,-140.975708,69.127220,130.935593,-1.007699,0.462392,-0.518975,0.000314
1473,12.275000,-140.973831,69.118935,130.915192,-1.007687,0.462407,-0.518976,0.000332
1474,12.283333,-140.970352,69.120476,130.926529,-1.007694,0.462404,-0.518989,0.000325
1475,12.291667,-140.976761,69.116692,130.934708,-1.007695,0.462380,-0.518966,0.000311
1476,12.300000,-140.936401,69.124352,130.872223,-1.007731,0.462347,-0.518978,0.000308
1477,12.308333,-140.988266,69.114410,130.936172,-1.007737,0.462314,-0.518982,0.000289
1478,12.316667,-140.986450,69.115425,130.914459,-1.007737,0.462296,-0.518989,0.000283
1479,12.325000,-140.956207,69.112953,130.906982,-1.007748,0.462304,-0.518994,0.000301
1480,12.333333,-140.952637,69.113869,130.918472,-1.007725,0.462318,-0.518997,0.000294
1481,12.341667,-140.953232,69.107147,130.904160,-1.007706,0.462355,-0.518989,0.000305
1482,12.350000,-140.927628,69.100479,130.893387,-1.007723,0.462407,-0.518993,0.000313
1483,12.358333,-140.972458,69.112091,130.950165,-1.007722,0.462431,-0.518985,0.000346
1484,12.366667,-140.947418,69.101532,130.918655,-1.007684,0.462412,-0.518992,0.000330
1485,12.375000,-140.938248,69.073265,130.934891,-1.007647,0.462371,-0.518952,0.000353
1486,12.383333,-140.959549,69.052086,130.945221,-1.007723,0.462363,-0.518969,0.000347
1487,12.391667,-140.950333,69.108597,130.912094,-1.007749,0.462352,-0.519002,0.000289
1488,12.400000,-140.967102,69.114014,130.938095,-1.007708,0.462304,-0.518978,0.000280
1489,12.408333,-140.974625,69.121803,130.916031,-1.007711,0.462307,-0.518985,0.000277
1490,12.416667,-140.980865,69.119766,130.903610,-1.007730,0.462315,-0.518997,0.000290
1491,12.425000,-140.980331,69.111778,130.931091,-1.007716,0.462319,-0.518988,0.000276
1492,12.433333,-140.967102,69.124924,130.929825,-1.007670,0.462336,-0.518998,0.000292
1493,12.441667,-140.978226,69.120537,130.931564,-1.007650,0.462361,-0.518996,0.000298
1494,12.450000,-140.973022,69.126244,130.935776,-1.007675,0.462381,-0.519003,0.000321
1495,12.458333,-140.972015,69.119606,130.929932,-1.007708,0.462374,-0.518999,0.000289
1496,12.466667,-140.950775,69.117737,130.916794,-1.007704,0.462356,-0.518987,0.000298
1497,12.475000,-140.984772,69.118340,130.939514,-1.007708,0.462339,-0.518986,0.000304
1498,12.483333,-140.958588,69.108566,130.916443,-1.007746,0.462363,-0.519011,0.000290
1499,12.491667,-140.956985,69.114403,130.911819,-1.007754,0.462331,-0.518983,0.000282
1500,12.500000,-140.949234,69.110603,130.906219,-1.007717,0.462312,-0.519001,0.000285
1501,12.508333,-140.985687,69.127098,130.959335,-1.007698,0.462327,-0.519012,0.000288
1502,12.516667,-141.031311,69.141663,130.995483,-1.007694,0.462372,-0.519018,0.000289
1503,12.525000,-140.990860,69.121155,130.926819,-1.007666,0.462384,-0.519007,0.000305
1504,12.533333,-141.015656,69.087090,130.993378,-1.007622,0.462328,-0.518941,0.000356
1505,12.541667,-141.013016,69.123955,130.965439,-1.007674,0.462326,-0.519007,0.000293
1506,12.550000,-141.025757,69.121124,130.980270,-1.007692,0.462308,-0.519013,0.000294
1507,12.558333,-140.961624,69.068260,130.941849,-1.007684,0.462287,-0.518978,0.000326
1508,12.566667,-140.954361,69.093353,130.900406,-1.007740,0.462336,-0.519012,0.000291
1509,12.575000,-140.929092,69.093353,130.893539,-1.007751,0.462331,-0.519018,0.000305
1510,12.583333,-140.935913,69.096069,130.929077,-1.007720,0.462349,-0.519016,0.000311
1511,12.591667,-140.929993,69.100098,130.880188,-1.007700,0.462392,-0.519012,0.000307
1512,12.600000,-140.945908,69.109436,130.902466,-1.007702,0.462422,-0.519021,0.000316
1513,12.608333,-140.974289,69.119370,130.949310,-1.007683,0.462410,-0.519028,0.000309
1514,12.616667,-140.958878,69.106667,130.931763,-1.007654,0.462385,-0.519011,0.000304
1515,12.625000,-140.995850,69.118301,130.925446,-1.007666,0.462342,-0.518999,0.000300
1516,12.633333,-140.999542,69.079376,130.971832,-1.007663,0.462280,-0.518948,0.000329
1517,12.641667,-141.024719,69.135162,130.944473,-1.007720,0.462267,-0.518975,0.000277
1518,12.650000,-141.009430,69.129387,130.947052,-1.007704,0.462262,-0.518982,0.000278
1519,12.658333,-140.978363,69.120850,130.919052,-1.007689,0.462287,-0.518986,0.000284
1520,12.666667,-140.988907,69.121925,130.928558,-1.007721,0.462328,-0.518999,0.000278
1521,12.675000,-140.956879,69.131042,130.914795,-1.007704,0.462355,-0.519002,0.000319
1522,12.683333,-140.961044,69.107170,130.944275,-1.007670,0.462384,-0.519002,0.000328
1523,12.691667,-140.951889,69.108871,130.930450,-1.007671,0.462420,-0.519003,0.000310
1524,12.700000,-140.965500,69.076248,130.953613,-1.007674,0.462404,-0.518943,0.000365
1525,12.708333,-140.955750,69.109207,130.906662,-1.007721,0.462408,-0.518982,0.000324
1526,12.716667,-140.975159,69.112404,130.933243,-1.007700,0.462325,-0.518992,0.000310
1527,12.725000,-140.990860,69.126724,130.940826,-1.007703,0.462296,-0.519014,0.000285
1528,12.733333,-140.966354,69.105515,130.895035,-1.007732,0.462316,-0.519016,0.000288
1529,12.741667,-140.979691,69.085098,130.967911,-1.007695,0.462286,-0.518956,0.000340
1530,12.750000,-141.008591,69.132706,130.952499,-1.007702,0.462283,-0.519000,0.000267
1531,12.758333,-140.993362,69.121178,130.964233,-1.007668,0.462295,-0.518999,0.000309
1532,12.766667,-140.988098,69.128952,130.925980,-1.007684,0.462346,-0.518997,0.000316
1533,12.775000,-141.011719,69.090218,131.008408,-1.007677,0.462367,-0.518947,0.000387
1534,12.783333,-140.952682,69.114189,130.912277,-1.007688,0.462388,-0.519007,0.000309
1535,12.791667,-140.943451,69.097931,130.925812,-1.007690,0.462399,-0.519016,0.000296
1536,12.800000,-140.957062,69.106354,130.912781,-1.007726,0.462391,-0.518996,0.000300
1537,12.808333,-140.958069,69.112724,130.909363,-1.007754,0.462376,-0.518982,0.000294
1538,12.816667,-140.945374,69.102692,130.908569,-1.007742,0.462356,-0.518983,0.000298
1539,12.825000,-140.965210,69.112808,130.932709,-1.007719,0.462321,-0.518981,0.000285
1540,12.833333,-140.973801,69.119843,130.924927,-1.007739,0.462335,-0.518986,0.000298
1541,12.841667,-140.967972,69.118095,130.899246,-1.007728,0.462337,-0.518977,0.000299
1542,12.850000,-141.005310,69.143723,130.958969,-1.007691,0.462326,-0.518977,0.000304
1543,12.858333,-141.003296,69.133942,130.947052,-1.007667,0.462354,-0.518999,0.000310
1544,12.866667,-140.985779,69.119431,130.943710,-1.007680,0.462382,-0.518995,0.000307
1545,12.875000,-140.960449,69.118538,130.894928,-1.007702,0.462380,-0.518974,0.000308
1546,12.883333,-141.018265,69.085915,130.989441,-1.007661,0.462311,-0.518929,0.000359
1547,12.891667,-140.963287,69.113739,130.914780,-1.007725,0.462321,-0.518991,0.000290
1548,12.900000,-140.957230,69.098480,130.930283,-1.007738,0.462344,-0.518972,0.000276
1549,12.908333,-140.942245,69.102570,130.908234,-1.007750,0.462360,-0.518970,0.000277
1550,12.916667,-140.897888,69.104164,130.847198,-1.007764,0.462372,-0.518964,0.000290
1551,12.925000,-140.955414,69.116859,130.907471,-1.007735,0.462374,-0.518982,0.000292
1552,12.933333,-140.975891,69.123428,130.952759,-1.007706,0.462387,-0.518978,0.000326
1553,12.941667,-140.983810,69.122490,130.935364,-1.007680,0.462389,-0.518961,0.000306
1554,12.950000,-140.994629,69.076363,130.974075,-1.007643,0.462352,-0.518934,0.000361
1555,12.958333,-140.967270,69.119461,130.892258,-1.007698,0.462354,-0.518987,0.000303
1556,12.966667,-141.029587,69.132828,130.964386,-1.007705,0.462313,-0.518993,0.000289
1557,12.975000,-140.978806,69.125671,130.906311,-1.007730,0.462303,-0.518982,0.000287
1558,12.983333,-140.976318,69.122307,130.896027,-1.007735,0.462286,-0.518974,0.000287
1559,12.991667,-140.990997,69.138199,130.923370,-1.007749,0.462307,-0.518982,0.000289
1560,13.000000,-140.954010,69.096962,130.901108,-1.007745,0.462349,-0.518985,0.000282
1561,13.008333,-140.959488,69.115501,130.920212,-1.007711,0.462357,-0.518969,0.000292
1562,13.016667,-140.964905,69.121689,130.911850,-1.007700,0.462397,-0.518977,0.000306
1563,13.025000,-140.942795,69.101250,130.892456,-1.007702,0.462418,-0.519020,0.000301
1564,13.033333,-140.940430,69.105545,130.898773,-1.007710,0.462433,-0.519009,0.000309
1565,13.041667,-140.941254,69.096397,130.911240,-1.007707,0.462405,-0.519002,0.000307
1566,13.050000,-140.960754,69.104301,130.919266,-1.007730,0.462368,-0.518990,0.000287
1567,13.058333,-140.960190,69.108795,130.906799,-1.007753,0.462334,-0.519017,0.000282
1568,13.066667,-140.972153,69.103439,130.914261,-1.007750,0.462309,-0.518986,0.000275
1569,13.075000,-140.960632,69.104065,130.914398,-1.007729,0.462303,-0.518978,0.000282
1570,13.083333,-140.996582,69.120377,130.948898,-1.007713,0.462315,-0.518991,0.000289
1571,13.091667,-140.949997,69.109573,130.908966,-1.007710,0.462366,-0.519011,0.000276
1572,13.100000,-140.992294,69.126595,130.946976,-1.007703,0.462391,-0.519011,0.000295
1573,13.108333,-140.970215,69.116600,130.936096,-1.007695,0.462407,-0.518999,0.000299
1574,13.116667,-140.947418,69.100586,130.923294,-1.007686,0.462417,-0.518993,0.000298
1575,13.125000,-140.940613,69.096298,130.903259,-1.007711,0.462423,-0.519009,0.000300
1576,13.133333,-140.922501,69.088829,130.885071,-1.007726,0.462413,-0.519000,0.000292
1577,13.141667,-140.977188,69.103539,130.923370,-1.007722,0.462353,-0.519003,0.000293
1578,13.150000,-140.909836,69.092392,130.868088,-1.007734,0.462335,-0.519011,0.000288
1579,13.158333,-140.979309,69.111656,130.939621,-1.007734,0.462320,-0.519015,0.000293
1580,13.166667,-140.941269,69.107590,130.890701,-1.007727,0.462332,-0.519032,0.000288
1581,13.175000,-140.978424,69.111176,130.917557,-1.007699,0.462331,-0.519002,0.000272
1582,13.183333,-140.963379,69.114937,130.909454,-1.007694,0.462344,-0.519001,0.000289
1583,13.191667,-141.000015,69.116341,130.959045,-1.007688,0.462373,-0.519017,0.000304
1584,13.200000,-140.975861,69.110184,130.915024,-1.007686,0.462379,-0.519009,0.000278
1585,13.208333,-140.963120,69.115974,130.899689,-1.007689,0.462377,-0.519005,0.000304
1586,13.216667,-140.959610,69.109764,130.924057,-1.007702,0.462383,-0.519005,0.000288
1587,13.225000,-140.996811,69.103462,130.961639,-1.007725,0.462367,-0.519017,0.000280
1588,13.233333,-140.942017,69.105713,130.883011,-1.007718,0.462357,-0.518997,0.000295
1589,13.241667,-140.967789,69.111473,130.920303,-1.007728,0.462350,-0.519008,0.000274
1590,13.250000,-140.977127,69.107933,130.933655,-1.007721,0.462334,-0.519013,0.000282
1591,13.258333,-140.951324,69.105064,130.917557,-1.007719,0.462341,-0.519017,0.000287
1592,13.266667,-140.979568,69.109238,130.932770,-1.007700,0.462347,-0.519035,0.000288
1593,13.275000,-140.963058,69.105591,130.898270,-1.007680,0.462363,-0.519011,0.000295
1594,13.283333,-140.956421,69.097580,130.908432,-1.007679,0.462388,-0.519024,0.000306
1595,13.291667,-140.997009,69.126907,130.953812,-1.007679,0.462385,-0.519018,0.000289
1596,13.300000,-140.941360,69.099182,130.906418,-1.007695,0.462402,-0.519003,0.000296
1597,13.308333,-140.929535,69.103615,130.873047,-1.007701,0.462377,-0.519006,0.000298
1598,13.316667,-140.938995,69.099945,130.889435,-1.007721,0.462373,-0.519006,0.000292
1599,13.325000,-140.937225,69.092957,130.900818,-1.007739,0.462352,-0.519011,0.000285
1600,13.333333,-140.948044,69.107689,130.919968,-1.007714,0.462342,-0.518998,0.000284
1601,13.341667,-140.951706,69.112755,130.917648,-1.007721,0.462361,-0.519001,0.000286
1602,13.350000,-140.940094,69.110703,130.896301,-1.007714,0.462385,-0.519003,0.000309
1603,13.358333,-140.958298,69.104591,130.911270,-1.007699,0.462388,-0.519016,0.000307
1604,13.366667,-140.968307,69.113045,130.943604,-1.007680,0.462384,-0.519002,0.000314
1605,13.375000,-140.947678,69.114456,130.902176,-1.007669,0.462395,-0.519013,0.000314
1606,13.383333,-140.960480,69.106560,130.906082,-1.007679,0.462393,-0.519007,0.000321
1607,13.391667,-140.934570,69.094490,130.894379,-1.007702,0.462373,-0.519016,0.000295
1608,13.400000,-140.953079,69.105278,130.920105,-1.007721,0.462357,-0.519015,0.000304
1609,13.408333,-140.985672,69.106659,130.953781,-1.007724,0.462343,-0.519012,0.000291
1610,13.416667,-140.949615,69.110405,130.897491,-1.007722,0.462358,-0.519018,0.000290
1611,13.425000,-140.940384,69.109756,130.898224,-1.007717,0.462369,-0.519028,0.000283
1612,13.433333,-140.964462,69.099792,130.915497,-1.007706,0.462365,-0.519036,0.000278
1613,13.441667,-140.954178,69.103027,130.917877,-1.007679,0.462381,-0.519017,0.000291
1614,13.450000,-141.009155,69.121819,130.971970,-1.007675,0.462396,-0.519025,0.000284
1615,13.458333,-140.967606,69.113129,130.921921,-1.007680,0.462404,-0.519029,0.000293
1616,13.466667,-140.968155,69.120842,130.919235,-1.007681,0.462379,-0.519018,0.000298
1617,13.475000,-140.957840,69.102287,130.912033,-1.007685,0.462348,-0.519009,0.000289
1618,13.483333,-140.958206,69.104935,130.915009,-1.007709,0.462335,-0.519026,0.000286
1619,13.491667,-140.928238,69.105522,130.875732,-1.007716,0.462331,-0.519024,0.000288
1620,13.500000,-140.975189,69.097450,130.937683,-1.007722,0.462343,-0.519014,0.000292
1621,13.508333,-140.963959,69.098640,130.935333,-1.007717,0.462340,-0.519017,0.000290
1622,13.516667,-140.951645,69.091782,130.907425,-1.007719,0.462380,-0.519027,0.000285
1623,13.525000,-141.238922,69.127945,131.195999,-1.007638,0.462482,-0.519004,0.000306
1624,13.533333,-140.968643,69.113808,130.920563,-1.007692,0.462405,-0.519019,0.000302
1625,13.541667,-140.953629,69.106804,130.915314,-1.007682,0.462400,-0.519018,0.000302
1626,13.550000,-140.962250,69.100540,130.908646,-1.007684,0.462379,-0.519021,0.000278
1627,13.558333,-140.962448,69.105591,130.929916,-1.007714,0.462371,-0.519015,0.000276
1628,13.566667,-140.978973,69.123840,130.943207,-1.007708,0.462331,-0.518997,0.000284
1629,13.575000,-140.936340,69.106613,130.888733,-1.007721,0.462304,-0.519000,0.000277
1630,13.583333,-140.972824,69.110016,130.918640,-1.007723,0.462303,-0.519003,0.000285
1631,13.591667,-140.970688,69.115639,130.931717,-1.007731,0.462316,-0.519002,0.000266
1632,13.600000,-140.959808,69.112556,130.929565,-1.007727,0.462344,-0.519000,0.000282
1633,13.608333,-140.972946,69.110275,130.931870,-1.007714,0.462381,-0.519010,0.000290
1634,13.616667,-140.937317,69.100929,130.902878,-1.007695,0.462405,-0.519013,0.000314
1635,13.625000,-140.991226,69.071220,130.979599,-1.007662,0.462400,-0.518974,0.000342
1636,13.633333,-140.967728,69.120674,130.923080,-1.007697,0.462420,-0.518987,0.000306
1637,13.641667,-140.979279,69.071663,130.981628,-1.007669,0.462373,-0.518963,0.000342
1638,13.650000,-140.953445,69.104942,130.902023,-1.007703,0.462356,-0.518994,0.000301
1639,13.658333,-140.945648,69.105797,130.895554,-1.007722,0.462315,-0.518998,0.000282
1640,13.666667,-140.955719,69.100952,130.893433,-1.007733,0.462304,-0.518996,0.000282
1641,13.675000,-140.966537,69.115768,130.892624,-1.007737,0.462293,-0.518997,0.000291
1642,13.683333,-140.952728,69.105370,130.909531,-1.007718,0.462316,-0.518997,0.000277
1643,13.691667,-140.951645,69.102364,130.909134,-1.007712,0.462349,-0.518990,0.000307
1644,13.700000,-140.935638,69.115761,130.895294,-1.007706,0.462396,-0.518989,0.000310
1645,13.708333,-140.941132,69.106163,130.899368,-1.007700,0.462404,-0.519005,0.000314
1646,13.716667,-140.967575,69.062057,130.971359,-1.007669,0.462398,-0.518958,0.000362
1647,13.725000,-140.961411,69.111351,130.925385,-1.007717,0.462390,-0.518994,0.000302
1648,13.733333,-140.941467,69.100632,130.896164,-1.007730,0.462369,-0.518989,0.000294
1649,13.741667,-140.975906,69.106079,130.924271,-1.007743,0.462335,-0.518983,0.000280
1650,13.750000,-140.978470,69.106285,130.920639,-1.007748,0.462323,-0.518975,0.000273
1651,13.758333,-140.955627,69.122528,130.901825,-1.007737,0.462311,-0.518978,0.000283
1652,13.766667,-140.985901,69.116035,130.934052,-1.007727,0.462312,-0.518977,0.000287
1653,13.775000,-140.952789,69.108833,130.886581,-1.007708,0.462345,-0.518987,0.000293
1654,13.783333,-140.992828,69.118904,130.936646,-1.007698,0.462356,-0.518989,0.000300
1655,13.791667,-140.976791,69.119545,130.917999,-1.007689,0.462386,-0.518989,0.000299
1656,13.800000,-140.956467,69.100655,130.911179,-1.007716,0.462389,-0.518991,0.000302
1657,13.808333,-140.930908,69.098099,130.892197,-1.007725,0.462398,-0.518993,0.000303
1658,13.816667,-140.928543,69.099754,130.885666,-1.007740,0.462399,-0.518990,0.000289
1659,13.825000,-140.925659,69.091522,130.872482,-1.007764,0.462370,-0.518993,0.000278
1660,13.833333,-140.926926,69.097115,130.889236,-1.007757,0.462362,-0.518970,0.000285
1661,13.841667,-140.953323,69.108452,130.905701,-1.007746,0.462343,-0.518977,0.000281
1662,13.850000,-140.969849,69.111053,130.923645,-1.007731,0.462351,-0.518989,0.000277
1663,13.858333,-140.974960,69.115059,130.913025,-1.007728,0.462371,-0.518989,0.000301
1664,13.866667,-141.016830,69.125130,130.961304,-1.007694,0.462373,-0.518983,0.000292
1665,13.875000,-140.977646,69.124382,130.928116,-1.007678,0.462382,-0.518971,0.000306
1666,13.883333,-140.988113,69.125923,130.940369,-1.007693,0.462376,-0.518984,0.000293
1667,13.891667,-140.951309,69.110542,130.901718,-1.007725,0.462375,-0.518988,0.000312
1668,13.900000,-140.953003,69.098373,130.894394,-1.007728,0.462361,-0.518998,0.000287
1669,13.908333,-140.916397,69.095024,130.865463,-1.007746,0.462348,-0.519014,0.000288
1670,13.916667,-140.953979,69.094193,130.907745,-1.007749,0.462328,-0.518992,0.000281
1671,13.925000,-140.945740,69.091179,130.912827,-1.007755,0.462358,-0.519000,0.000285
1672,13.933333,-140.884171,69.086403,130.837311,-1.007744,0.462378,-0.518999,0.000304
1673,13.941667,-140.954895,69.097458,130.938141,-1.007729,0.462386,-0.518991,0.000281
1674,13.950000,-140.953506,69.111206,130.905533,-1.007693,0.462394,-0.518984,0.000301
1675,13.958333,-140.955811,69.114326,130.891159,-1.007678,0.462390,-0.518984,0.000299
1676,13.966667,-140.999603,69.126617,130.949539,-1.007684,0.462365,-0.519008,0.000289
1677,13.975000,-140.982285,69.123871,130.938995,-1.007691,0.462355,-0.519001,0.000295
1678,13.983333,-140.984879,69.123672,130.921799,-1.007696,0.462316,-0.518994,0.000299
1679,13.991667,-141.031219,69.085579,130.987122,-1.007690,0.462258,-0.518963,0.000328
1680,14.000000,-140.995972,69.124611,130.929626,-1.007746,0.462293,-0.519003,0.000282
1681,14.008333,-140.959549,69.098206,130.919189,-1.007757,0.462317,-0.519013,0.000278
1682,14.016667,-140.949692,69.068443,130.949814,-1.007693,0.462314,-0.518969,0.000330
1683,14.025000,-140.933044,69.099045,130.905151,-1.007721,0.462391,-0.519004,0.000302
1684,14.033333,-140.932693,69.106369,130.894165,-1.007712,0.462419,-0.519012,0.000304
1685,14.041667,-140.950409,69.112503,130.920883,-1.007692,0.462417,-0.518997,0.000311
1686,14.050000,-140.962875,69.108574,130.930466,-1.007695,0.462409,-0.518994,0.000322
1687,14.058333,-140.973145,69.112404,130.932236,-1.007699,0.462374,-0.518985,0.000298
1688,14.066667,-140.943863,69.115692,130.870224,-1.007718,0.462337,-0.518998,0.000292
1689,14.075000,-140.968628,69.108009,130.924042,-1.007721,0.462308,-0.519004,0.000274
1690,14.083333,-140.951401,69.105385,130.893509,-1.007728,0.462288,-0.518999,0.000284
1691,14.091667,-140.996201,69.104546,130.948441,-1.007728,0.462275,-0.519025,0.000278
1692,14.100000,-140.960236,69.110878,130.912415,-1.007715,0.462314,-0.519020,0.000297
1693,14.108333,-140.990280,69.121223,130.945786,-1.007691,0.462346,-0.519014,0.000302
1694,14.116667,-140.974976,69.108284,130.930801,-1.007684,0.462379,-0.519009,0.000307
1695,14.125000,-140.984344,69.117073,130.951904,-1.007691,0.462415,-0.519010,0.000304
1696,14.133333,-140.969757,69.110519,130.926605,-1.007699,0.462430,-0.519028,0.000314
1697,14.141667,-140.959015,69.116333,130.942902,-1.007705,0.462406,-0.519012,0.000290
1698,14.150000,-140.964600,69.099327,130.931580,-1.007724,0.462369,-0.519000,0.000290
1699,14.158333,-140.953461,69.107155,130.920883,-1.007729,0.462338,-0.519016,0.000283
1700,14.166667,-140.982361,69.114189,130.945984,-1.007735,0.462308,-0.518997,0.000283
1701,14.175000,-140.984909,69.102463,130.933655,-1.007720,0.462303,-0.518999,0.000281
1702,14.183333,-141.003799,69.126190,130.959625,-1.007697,0.462310,-0.519018,0.000282
1703,14.191667,-141.020950,69.129868,130.970718,-1.007696,0.462330,-0.519045,0.000284
1704,14.200000,-141.015701,69.120659,130.976669,-1.007675,0.462353,-0.519046,0.000284
1705,14.208333,-140.964417,69.110611,130.911209,-1.007671,0.462374,-0.519029,0.000318
1706,14.216667,-140.973145,69.129753,130.944275,-1.007683,0.462394,-0.519020,0.000323
1707,14.225000,-140.985184,69.129913,130.942734,-1.007683,0.462353,-0.519019,0.000306
1708,14.233333,-140.924057,69.107544,130.908646,-1.007725,0.462370,-0.519022,0.000296
1709,14.241667,-140.990311,69.105309,130.963211,-1.007740,0.462351,-0.519017,0.000265
1710,14.250000,-140.932251,69.102882,130.898331,-1.007746,0.462339,-0.519013,0.000282
1711,14.258333,-140.931015,69.100166,130.885818,-1.007744,0.462333,-0.519014,0.000282
1712,14.266667,-140.954742,69.102943,130.908478,-1.007728,0.462354,-0.519019,0.000292
1713,14.275000,-140.984650,69.069313,130.972687,-1.007658,0.462339,-0.518963,0.000337
1714,14.283333,-140.965881,69.114128,130.925034,-1.007679,0.462385,-0.519013,0.000300
1715,14.291667,-140.998077,69.124054,130.965607,-1.007679,0.462405,-0.519030,0.000326
1716,14.300000,-140.979645,69.118919,130.933060,-1.007674,0.462385,-0.519020,0.000311
1717,14.308333,-140.979675,69.105911,130.949554,-1.007681,0.462354,-0.518998,0.000302
1718,14.316667,-140.987015,69.119736,130.937988,-1.007699,0.462326,-0.519012,0.000300
1719,14.325000,-140.935104,69.110847,130.883835,-1.007718,0.462309,-0.519022,0.000289
1720,14.333333,-140.966583,69.102509,130.914902,-1.007738,0.462309,-0.519008,0.000281
1721,14.341667,-140.934433,69.091980,130.871643,-1.007743,0.462325,-0.519019,0.000296
1722,14.350000,-140.937836,69.102852,130.908569,-1.007730,0.462364,-0.519000,0.000302
1723,14.358333,-140.923889,69.097702,130.881516,-1.007722,0.462395,-0.519004,0.000304
1724,14.366667,-140.927628,69.105995,130.904999,-1.007693,0.462425,-0.519002,0.000295
1725,14.375000,-140.950790,69.106873,130.919312,-1.007671,0.462443,-0.519007,0.000321
1726,14.383333,-140.968231,69.082092,130.943436,-1.007634,0.462391,-0.518970,0.000356
1727,14.391667,-140.969284,69.129326,130.918289,-1.007677,0.462376,-0.519011,0.000304
1728,14.400000,-140.949493,69.098434,130.894806,-1.007693,0.462327,-0.518993,0.000309
1729,14.408333,-141.003311,69.124245,130.951050,-1.007720,0.462274,-0.518983,0.000298
1730,14.416667,-140.953262,69.104187,130.881302,-1.007730,0.462282,-0.519006,0.000285
1731,14.425000,-140.972672,69.109062,130.910156,-1.007724,0.462275,-0.519006,0.000275
1732,14.433333,-140.963303,69.105743,130.913818,-1.007721,0.462307,-0.519006,0.000279
1733,14.441667,-140.946762,69.113991,130.899078,-1.007706,0.462362,-0.518994,0.000298
1734,14.450000,-140.969620,69.107513,130.940964,-1.007696,0.462415,-0.519000,0.000304
1735,14.458333,-141.014069,69.134254,130.972214,-1.007685,0.462447,-0.519019,0.000322
1736,14.466667,-140.950851,69.110352,130.917847,-1.007684,0.462436,-0.518990,0.000317
1737,14.475000,-140.993042,69.126549,130.962784,-1.007705,0.462427,-0.518999,0.000304
1738,14.483333,-140.962067,69.107735,130.923752,-1.007720,0.462378,-0.519003,0.000284
1739,14.491667,-140.942978,69.105835,130.900009,-1.007743,0.462320,-0.519005,0.000285
1740,14.500000,-140.968231,69.109741,130.910019,-1.007746,0.462274,-0.518999,0.000275
1741,14.508333,-140.959167,69.108841,130.895309,-1.007753,0.462265,-0.518979,0.000268
1742,14.516667,-140.973541,69.111603,130.913788,-1.007727,0.462295,-0.518988,0.000281
1743,14.525000,-140.948853,69.120781,130.900360,-1.007703,0.462334,-0.519013,0.000310
1744,14.533333,-140.955551,69.111588,130.907104,-1.007693,0.462366,-0.519000,0.000318
1745,14.541667,-140.965363,69.115173,130.923584,-1.007677,0.462405,-0.519001,0.000302
1746,14.550000,-140.972794,69.108185,130.937988,-1.007695,0.462449,-0.519020,0.000320
1747,14.558333,-140.936264,69.103539,130.887497,-1.007706,0.462410,-0.518996,0.000314
1748,14.566667,-140.957031,69.116920,130.913025,-1.007719,0.462369,-0.518976,0.000292
1749,14.575000,-140.921417,69.080612,130.867050,-1.007751,0.462342,-0.518975,0.000281
1750,14.583333,-140.938202,69.096458,130.875702,-1.007769,0.462325,-0.518980,0.000280
