Format Version,1.21,Take Name,point3,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 01.53.10.386 PM,Total Frames in Take,2394,Total Exported Frames,2394,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
12,0.100000,-139.111389,-68.127083,-155.099167,0.567758,0.458716,1.090565,0.000518
13,0.108333,-139.179367,-68.128571,-155.155716,0.567736,0.458724,1.090570,0.000544
14,0.116667,-139.200027,-68.146698,-155.176941,0.567739,0.458709,1.090563,0.000534
15,0.125000,-139.215088,-68.152695,-155.188736,0.567744,0.458701,1.090563,0.000546
16,0.133333,-139.200226,-68.148064,-155.177719,0.567757,0.458705,1.090560,0.000541
17,0.141667,-139.185745,-68.140587,-155.149536,0.567746,0.458702,1.090568,0.000544
18,0.150000,-139.132507,-68.129486,-155.120804,0.567755,0.458708,1.090556,0.000545
19,0.158333,-139.177994,-68.135895,-155.149063,0.567763,0.458701,1.090564,0.000528
20,0.166667,-139.122223,-68.130051,-155.109695,0.567765,0.458708,1.090554,0.000526
21,0.175000,-139.121399,-68.123466,-155.102585,0.567765,0.458725,1.090562,0.000533
22,0.183333,-139.143219,-68.127098,-155.132645,0.567751,0.458726,1.090545,0.000536
23,0.191667,-139.219971,-68.141495,-155.197372,0.567763,0.458708,1.090535,0.000537
24,0.200000,-139.234314,-68.152550,-155.207291,0.567765,0.458690,1.090549,0.000534
25,0.208333,-139.202896,-68.142677,-155.183212,0.567748,0.458686,1.090565,0.000539
26,0.216667,-139.218796,-68.145302,-155.188049,0.567758,0.458682,1.090565,0.000532
27,0.225000,-139.172974,-68.141075,-155.157974,0.567752,0.458689,1.090551,0.000540
28,0.233333,-139.140594,-68.135765,-155.128143,0.567754,0.458700,1.090548,0.000532
29,0.241667,-139.144943,-68.132477,-155.127274,0.567763,0.458712,1.090532,0.000537
30,0.250000,-139.130920,-68.121696,-155.122162,0.567750,0.458717,1.090536,0.000526
31,0.258333,-139.142899,-68.128128,-155.118988,0.567759,0.458707,1.090533,0.000531
32,0.266667,-139.131302,-68.136848,-155.112030,0.567775,0.458713,1.090549,0.000536
33,0.275000,-139.173828,-68.136551,-155.144485,0.567747,0.458701,1.090548,0.000530
34,0.283333,-139.211685,-68.149979,-155.179092,0.567746,0.458695,1.090542,0.000539
35,0.291667,-139.209686,-68.137070,-155.183670,0.567750,0.458684,1.090533,0.000544
36,0.300000,-139.209930,-68.145668,-155.180389,0.567754,0.458675,1.090546,0.000542
37,0.308333,-139.205368,-68.146515,-155.175873,0.567767,0.458670,1.090543,0.000530
38,0.316667,-139.137711,-68.129860,-155.124084,0.567763,0.458688,1.090547,0.000526
39,0.325000,-139.127594,-68.118469,-155.113434,0.567767,0.458700,1.090544,0.000530
40,0.333333,-139.096161,-68.122101,-155.089645,0.567761,0.458714,1.090544,0.000520
41,0.341667,-139.132141,-68.128761,-155.118637,0.567775,0.458722,1.090541,0.000536
42,0.350000,-139.154510,-68.133820,-155.132370,0.567758,0.458716,1.090543,0.000541
43,0.358333,-139.170197,-68.135971,-155.144714,0.567758,0.458708,1.090525,0.000536
44,0.366667,-139.228989,-68.150772,-155.208328,0.567750,0.458699,1.090538,0.000533
45,0.375000,-139.213028,-68.150070,-155.184616,0.567749,0.458706,1.090539,0.000554
46,0.383333,-139.212692,-68.146660,-155.190033,0.567754,0.458696,1.090551,0.000538
47,0.391667,-139.177032,-68.137016,-155.145432,0.567752,0.458693,1.090554,0.000535
48,0.400000,-139.163193,-68.128754,-155.139969,0.567759,0.458693,1.090562,0.000532
49,0.408333,-139.127838,-68.118553,-155.115173,0.567775,0.458696,1.090551,0.000526
50,0.416667,-139.108185,-68.127068,-155.106430,0.567775,0.458692,1.090552,0.000524
51,0.425000,-139.117447,-68.126846,-155.105682,0.567765,0.458704,1.090556,0.000530
52,0.433333,-139.154922,-68.127708,-155.141083,0.567770,0.458710,1.090554,0.000532
53,0.441667,-139.180832,-68.134987,-155.154831,0.567752,0.458695,1.090577,0.000552
54,0.450000,-139.225098,-68.144791,-155.206238,0.567748,0.458712,1.090592,0.000531
55,0.458333,-139.224228,-68.145813,-155.185028,0.567747,0.458704,1.090575,0.000541
56,0.466667,-139.222778,-68.154045,-155.200531,0.567744,0.458716,1.090565,0.000541
57,0.475000,-139.227661,-68.147995,-155.197647,0.567738,0.458724,1.090562,0.000551
58,0.483333,-139.141373,-68.138725,-155.130569,0.567739,0.458722,1.090567,0.000532
59,0.491667,-139.133575,-68.134827,-155.120544,0.567761,0.458725,1.090571,0.000525
60,0.500000,-139.092087,-68.121513,-155.081558,0.567766,0.458722,1.090580,0.000528
61,0.508333,-139.111740,-68.127510,-155.100433,0.567766,0.458704,1.090583,0.000528
62,0.516667,-139.280228,-68.131638,-155.200394,0.567788,0.458648,1.090590,0.000534
63,0.525000,-139.315567,-68.137817,-155.236084,0.567807,0.458655,1.090574,0.000559
64,0.533333,-139.215012,-68.146805,-155.193710,0.567760,0.458713,1.090578,0.000545
65,0.541667,-139.237442,-68.152313,-155.211624,0.567742,0.458709,1.090571,0.000551
66,0.550000,-139.208191,-68.137222,-155.181076,0.567733,0.458707,1.090584,0.000531
67,0.558333,-139.171783,-68.133041,-155.153778,0.567744,0.458722,1.090591,0.000549
68,0.566667,-139.207245,-68.131897,-155.188568,0.567743,0.458729,1.090605,0.000529
69,0.575000,-139.123566,-68.124092,-155.099670,0.567730,0.458743,1.090605,0.000534
70,0.583333,-139.143616,-68.127419,-155.118210,0.567728,0.458747,1.090600,0.000534
71,0.591667,-139.148895,-68.120979,-155.125839,0.567747,0.458754,1.090596,0.000536
72,0.600000,-139.115814,-68.119423,-155.111450,0.567746,0.458749,1.090589,0.000528
73,0.608333,-139.154861,-68.132698,-155.121231,0.567735,0.458740,1.090588,0.000552
74,0.616667,-139.202423,-68.140846,-155.171722,0.567736,0.458728,1.090603,0.000549
75,0.625000,-139.214142,-68.142380,-155.188629,0.567742,0.458712,1.090596,0.000555
76,0.633333,-139.256104,-68.147606,-155.221466,0.567754,0.458720,1.090612,0.000552
77,0.641667,-139.220520,-68.145538,-155.201660,0.567736,0.458709,1.090602,0.000544
78,0.650000,-139.152618,-68.124031,-155.129105,0.567739,0.458726,1.090600,0.000532
79,0.658333,-139.175095,-68.127762,-155.163452,0.567748,0.458743,1.090606,0.000536
80,0.666667,-139.147049,-68.129517,-155.131439,0.567739,0.458756,1.090592,0.000532
81,0.675000,-139.147934,-68.122787,-155.133057,0.567729,0.458752,1.090608,0.000528
82,0.683333,-139.145111,-68.131233,-155.118347,0.567719,0.458752,1.090620,0.000540
83,0.691667,-139.218414,-68.144958,-155.200104,0.567723,0.458741,1.090617,0.000551
84,0.700000,-139.238205,-68.146599,-155.207947,0.567723,0.458743,1.090621,0.000546
85,0.708333,-139.216003,-68.144142,-155.192337,0.567724,0.458739,1.090619,0.000542
86,0.716667,-139.239441,-68.143005,-155.200134,0.567722,0.458743,1.090607,0.000544
87,0.725000,-139.220581,-68.143829,-155.203766,0.567730,0.458728,1.090604,0.000534
88,0.733333,-139.160706,-68.129578,-155.145493,0.567745,0.458720,1.090600,0.000537
89,0.741667,-139.138474,-68.125153,-155.124832,0.567758,0.458714,1.090604,0.000535
90,0.750000,-139.115570,-68.121567,-155.101028,0.567752,0.458725,1.090604,0.000528
91,0.758333,-139.125290,-68.113892,-155.116943,0.567729,0.458728,1.090596,0.000530
92,0.766667,-139.122177,-68.125420,-155.113983,0.567741,0.458740,1.090596,0.000541
93,0.775000,-139.159683,-68.132332,-155.131363,0.567731,0.458740,1.090599,0.000542
94,0.783333,-139.203842,-68.143082,-155.172852,0.567727,0.458745,1.090592,0.000546
95,0.791667,-139.236008,-68.152664,-155.203110,0.567717,0.458751,1.090590,0.000551
96,0.800000,-139.251175,-68.159477,-155.220734,0.567725,0.458748,1.090594,0.000545
97,0.808333,-139.172806,-68.142288,-155.164810,0.567737,0.458725,1.090587,0.000533
98,0.816667,-139.151474,-68.130272,-155.147644,0.567732,0.458730,1.090593,0.000528
99,0.825000,-139.122696,-68.122124,-155.115875,0.567738,0.458734,1.090603,0.000527
100,0.833333,-139.156555,-68.122986,-155.139847,0.567740,0.458721,1.090590,0.000523
101,0.841667,-139.113327,-68.127670,-155.105652,0.567746,0.458713,1.090580,0.000529
102,0.850000,-139.117920,-68.121193,-155.103073,0.567756,0.458720,1.090581,0.000545
103,0.858333,-139.188705,-68.140823,-155.167618,0.567732,0.458713,1.090590,0.000545
104,0.866667,-139.248749,-68.144096,-155.212524,0.567744,0.458714,1.090585,0.000537
105,0.875000,-139.238266,-68.152367,-155.210571,0.567735,0.458711,1.090586,0.000548
106,0.883333,-139.236771,-68.153511,-155.201279,0.567726,0.458719,1.090590,0.000554
107,0.891667,-139.203171,-68.151123,-155.174438,0.567708,0.458728,1.090575,0.000546
108,0.900000,-139.156708,-68.138435,-155.140320,0.567731,0.458751,1.090570,0.000545
109,0.908333,-139.173462,-68.131134,-155.153809,0.567743,0.458735,1.090564,0.000529
110,0.916667,-139.136627,-68.133850,-155.117081,0.567748,0.458740,1.090576,0.000528
111,0.925000,-139.129486,-68.118660,-155.128189,0.567750,0.458731,1.090567,0.000512
112,0.933333,-139.135300,-68.121857,-155.115738,0.567748,0.458725,1.090575,0.000547
113,0.941667,-139.201904,-68.141403,-155.185471,0.567759,0.458689,1.090565,0.000541
114,0.950000,-139.201996,-68.135429,-155.172623,0.567749,0.458669,1.090565,0.000555
115,0.958333,-139.231445,-68.143822,-155.210480,0.567766,0.458662,1.090562,0.000536
116,0.966667,-139.327866,-68.157715,-155.230347,0.567780,0.458641,1.090556,0.000534
117,0.975000,-139.168121,-68.139061,-155.152298,0.567746,0.458706,1.090555,0.000529
118,0.983333,-139.150177,-68.134300,-155.139725,0.567759,0.458711,1.090554,0.000538
119,0.991667,-139.124756,-68.127678,-155.119522,0.567753,0.458711,1.090548,0.000526
120,1.000000,-139.143631,-68.127312,-155.116180,0.567758,0.458718,1.090550,0.000533
121,1.008333,-139.164398,-68.132805,-155.139038,0.567757,0.458725,1.090557,0.000544
122,1.016667,-139.168228,-68.126976,-155.150635,0.567750,0.458723,1.090551,0.000547
123,1.025000,-139.197418,-68.144699,-155.165558,0.567747,0.458709,1.090556,0.000542
124,1.033333,-139.220856,-68.151680,-155.199829,0.567758,0.458691,1.090553,0.000531
125,1.041667,-139.218399,-68.138969,-155.203262,0.567763,0.458674,1.090559,0.000537
126,1.050000,-139.240128,-68.151543,-155.210953,0.567768,0.458682,1.090557,0.000539
127,1.058333,-139.331192,-68.146965,-155.244736,0.567801,0.458629,1.090546,0.000535
128,1.066667,-139.251160,-68.130348,-155.178833,0.567816,0.458637,1.090542,0.000550
129,1.075000,-139.150360,-68.125656,-155.146332,0.567792,0.458688,1.090542,0.000520
130,1.083333,-139.252167,-68.134392,-155.176224,0.567804,0.458655,1.090540,0.000509
131,1.091667,-139.090515,-68.130104,-155.069016,0.567774,0.458708,1.090553,0.000522
132,1.100000,-139.162964,-68.136589,-155.146210,0.567766,0.458707,1.090549,0.000539
133,1.108333,-139.176254,-68.134659,-155.161865,0.567755,0.458713,1.090562,0.000540
134,1.116667,-139.218384,-68.152756,-155.196808,0.567746,0.458701,1.090561,0.000533
135,1.125000,-139.234909,-68.156471,-155.204269,0.567744,0.458697,1.090560,0.000541
136,1.133333,-139.234421,-68.154587,-155.207199,0.567747,0.458691,1.090551,0.000529
137,1.141667,-139.200974,-68.148415,-155.178925,0.567767,0.458698,1.090557,0.000538
138,1.150000,-139.171463,-68.128677,-155.151474,0.567782,0.458706,1.090547,0.000537
139,1.158333,-139.099701,-68.118904,-155.089523,0.567778,0.458710,1.090564,0.000525
140,1.166667,-139.211609,-68.121948,-155.142426,0.567813,0.458655,1.090554,0.000528
141,1.175000,-139.209213,-68.112053,-155.148438,0.567829,0.458654,1.090549,0.000551
142,1.183333,-139.288696,-68.141342,-155.217865,0.567819,0.458629,1.090553,0.000533
143,1.191667,-139.176590,-68.136986,-155.168533,0.567765,0.458684,1.090559,0.000539
144,1.200000,-139.233109,-68.160835,-155.194443,0.567748,0.458687,1.090555,0.000539
145,1.208333,-139.225037,-68.149323,-155.198257,0.567751,0.458709,1.090555,0.000558
146,1.216667,-139.235260,-68.146446,-155.210938,0.567753,0.458711,1.090572,0.000546
147,1.225000,-139.175827,-68.141632,-155.154968,0.567748,0.458703,1.090566,0.000553
148,1.233333,-139.143845,-68.132027,-155.122330,0.567737,0.458721,1.090570,0.000538
149,1.241667,-139.134323,-68.122498,-155.120575,0.567767,0.458725,1.090575,0.000532
150,1.250000,-139.119186,-68.111710,-155.112534,0.567773,0.458708,1.090562,0.000528
151,1.258333,-139.245224,-68.126724,-155.168274,0.567810,0.458648,1.090578,0.000523
152,1.266667,-139.250809,-68.134361,-155.174225,0.567789,0.458649,1.090565,0.000543
153,1.275000,-139.302597,-68.142265,-155.214813,0.567798,0.458647,1.090584,0.000546
154,1.283333,-139.356140,-68.149193,-155.265121,0.567801,0.458640,1.090583,0.000543
155,1.291667,-139.235779,-68.146919,-155.199814,0.567757,0.458668,1.090573,0.000558
156,1.300000,-139.194321,-68.141197,-155.176712,0.567752,0.458689,1.090580,0.000540
157,1.308333,-139.189117,-68.148155,-155.163406,0.567756,0.458714,1.090582,0.000544
158,1.316667,-139.160278,-68.134125,-155.132385,0.567759,0.458727,1.090579,0.000540
159,1.325000,-139.142303,-68.134460,-155.115067,0.567746,0.458727,1.090586,0.000540
160,1.333333,-139.081223,-68.110664,-155.071365,0.567734,0.458750,1.090590,0.000546
161,1.341667,-139.142029,-68.131088,-155.114563,0.567746,0.458753,1.090594,0.000541
162,1.350000,-139.191330,-68.132652,-155.164398,0.567737,0.458737,1.090591,0.000538
163,1.358333,-139.155121,-68.134499,-155.141800,0.567749,0.458720,1.090609,0.000539
164,1.366667,-139.226700,-68.138741,-155.192581,0.567747,0.458704,1.090591,0.000540
165,1.375000,-139.225449,-68.144691,-155.206177,0.567738,0.458698,1.090583,0.000543
166,1.383333,-139.232574,-68.151871,-155.196960,0.567758,0.458692,1.090578,0.000553
167,1.391667,-139.213364,-68.142067,-155.191010,0.567752,0.458690,1.090585,0.000547
168,1.400000,-139.173828,-68.129883,-155.153458,0.567760,0.458705,1.090595,0.000531
169,1.408333,-139.156921,-68.128548,-155.134018,0.567751,0.458739,1.090587,0.000532
170,1.416667,-139.139526,-68.118019,-155.129929,0.567752,0.458745,1.090585,0.000532
171,1.425000,-139.164795,-68.130730,-155.148209,0.567734,0.458754,1.090594,0.000535
172,1.433333,-139.186081,-68.137459,-155.157852,0.567723,0.458771,1.090606,0.000537
173,1.441667,-139.216873,-68.134872,-155.180786,0.567725,0.458764,1.090594,0.000550
174,1.450000,-139.229324,-68.143036,-155.206406,0.567721,0.458748,1.090590,0.000547
175,1.458333,-139.210739,-68.147453,-155.173233,0.567722,0.458745,1.090606,0.000553
176,1.466667,-139.199631,-68.141052,-155.167252,0.567716,0.458713,1.090602,0.000546
177,1.475000,-139.191788,-68.140129,-155.171219,0.567737,0.458719,1.090601,0.000541
178,1.483333,-139.263031,-68.127350,-155.183716,0.567774,0.458670,1.090595,0.000530
179,1.491667,-139.242981,-68.120865,-155.174744,0.567792,0.458685,1.090599,0.000554
180,1.500000,-139.254822,-68.124580,-155.188065,0.567782,0.458677,1.090597,0.000526
181,1.508333,-139.126816,-68.124184,-155.106750,0.567753,0.458728,1.090596,0.000532
182,1.516667,-139.161377,-68.121933,-155.141281,0.567752,0.458736,1.090591,0.000557
183,1.525000,-139.196136,-68.138763,-155.169052,0.567735,0.458724,1.090595,0.000551
184,1.533333,-139.181854,-68.138557,-155.166199,0.567715,0.458727,1.090606,0.000550
185,1.541667,-139.196274,-68.144279,-155.174088,0.567717,0.458741,1.090610,0.000549
186,1.550000,-139.245087,-68.147705,-155.224579,0.567710,0.458745,1.090607,0.000551
187,1.558333,-139.199387,-68.131752,-155.170349,0.567717,0.458748,1.090607,0.000547
188,1.566667,-139.130554,-68.129379,-155.119324,0.567722,0.458755,1.090597,0.000537
189,1.575000,-139.141266,-68.122864,-155.130005,0.567741,0.458758,1.090599,0.000546
190,1.583333,-139.099304,-68.127937,-155.092331,0.567745,0.458753,1.090594,0.000526
191,1.591667,-139.170776,-68.129913,-155.145233,0.567750,0.458729,1.090595,0.000545
192,1.600000,-139.190353,-68.133446,-155.173019,0.567746,0.458716,1.090616,0.000542
193,1.608333,-139.323273,-68.141762,-155.237305,0.567768,0.458660,1.090600,0.000569
194,1.616667,-139.228500,-68.140892,-155.206650,0.567735,0.458709,1.090615,0.000537
195,1.625000,-139.195114,-68.143944,-155.181305,0.567727,0.458704,1.090605,0.000538
196,1.633333,-139.205673,-68.132439,-155.179825,0.567734,0.458727,1.090609,0.000547
197,1.641667,-139.179703,-68.137535,-155.145432,0.567725,0.458750,1.090603,0.000543
198,1.650000,-139.151306,-68.131706,-155.136719,0.567721,0.458760,1.090592,0.000532
199,1.658333,-139.146698,-68.115158,-155.120956,0.567729,0.458759,1.090601,0.000533
200,1.666667,-139.126236,-68.123184,-155.119766,0.567734,0.458742,1.090594,0.000533
201,1.675000,-139.145920,-68.124908,-155.119156,0.567725,0.458746,1.090611,0.000532
202,1.683333,-139.181168,-68.133049,-155.158783,0.567737,0.458752,1.090616,0.000536
203,1.691667,-139.189224,-68.140739,-155.166687,0.567743,0.458716,1.090597,0.000544
204,1.700000,-139.226990,-68.140900,-155.200333,0.567747,0.458704,1.090591,0.000554
205,1.708333,-139.331879,-68.147568,-155.243378,0.567782,0.458665,1.090587,0.000520
206,1.716667,-139.330933,-68.141937,-155.249969,0.567775,0.458649,1.090573,0.000562
207,1.725000,-139.291870,-68.149918,-155.198883,0.567782,0.458654,1.090578,0.000558
208,1.733333,-139.164490,-68.133278,-155.143250,0.567754,0.458685,1.090595,0.000533
209,1.741667,-139.229599,-68.112892,-155.154556,0.567790,0.458660,1.090591,0.000555
210,1.750000,-139.114487,-68.134003,-155.093231,0.567752,0.458726,1.090604,0.000535
211,1.758333,-139.139786,-68.137108,-155.112930,0.567735,0.458734,1.090590,0.000546
212,1.766667,-139.183121,-68.133537,-155.163406,0.567739,0.458738,1.090587,0.000539
213,1.775000,-139.199554,-68.139481,-155.178055,0.567741,0.458735,1.090568,0.000531
214,1.783333,-139.206757,-68.145882,-155.172791,0.567728,0.458728,1.090584,0.000544
215,1.791667,-139.214508,-68.143181,-155.187134,0.567735,0.458712,1.090578,0.000555
216,1.800000,-139.195236,-68.141319,-155.173553,0.567745,0.458687,1.090592,0.000541
217,1.808333,-139.174423,-68.138687,-155.150055,0.567762,0.458686,1.090586,0.000541
218,1.816667,-139.311905,-68.137459,-155.220383,0.567799,0.458647,1.090585,0.000534
219,1.825000,-139.254044,-68.125870,-155.183197,0.567802,0.458651,1.090552,0.000562
220,1.833333,-139.236496,-68.131439,-155.167984,0.567805,0.458653,1.090552,0.000559
221,1.841667,-139.245132,-68.123352,-155.175995,0.567813,0.458666,1.090556,0.000564
222,1.850000,-139.171997,-68.127899,-155.154572,0.567767,0.458710,1.090569,0.000554
223,1.858333,-139.184860,-68.143852,-155.169098,0.567755,0.458703,1.090575,0.000547
224,1.866667,-139.199829,-68.145271,-155.180359,0.567747,0.458708,1.090581,0.000538
225,1.875000,-139.232254,-68.140167,-155.203293,0.567751,0.458706,1.090579,0.000536
226,1.883333,-139.208206,-68.143440,-155.177780,0.567745,0.458709,1.090555,0.000540
227,1.891667,-139.170731,-68.141937,-155.143631,0.567749,0.458730,1.090565,0.000549
228,1.900000,-139.143494,-68.134369,-155.125702,0.567751,0.458717,1.090552,0.000545
229,1.908333,-139.156342,-68.131165,-155.134842,0.567760,0.458711,1.090552,0.000532
230,1.916667,-139.115311,-68.126671,-155.098663,0.567774,0.458704,1.090551,0.000535
231,1.925000,-139.249756,-68.124153,-155.172623,0.567807,0.458655,1.090553,0.000550
232,1.933333,-139.278397,-68.143066,-155.195724,0.567800,0.458640,1.090561,0.000535
233,1.941667,-139.316452,-68.140152,-155.236130,0.567816,0.458636,1.090544,0.000563
234,1.950000,-139.208572,-68.149567,-155.176758,0.567776,0.458670,1.090543,0.000542
235,1.958333,-139.233948,-68.153229,-155.200836,0.567767,0.458679,1.090543,0.000537
236,1.966667,-139.251099,-68.142746,-155.219086,0.567748,0.458685,1.090552,0.000525
237,1.975000,-139.172089,-68.136864,-155.146957,0.567751,0.458691,1.090556,0.000540
238,1.983333,-139.165024,-68.139969,-155.135406,0.567753,0.458701,1.090566,0.000531
239,1.991667,-139.114883,-68.131798,-155.102097,0.567753,0.458721,1.090579,0.000538
240,2.000000,-139.120453,-68.121216,-155.112915,0.567751,0.458717,1.090567,0.000525
241,2.008333,-139.138992,-68.127922,-155.112808,0.567761,0.458722,1.090550,0.000536
242,2.016667,-139.160812,-68.133003,-155.145279,0.567757,0.458707,1.090547,0.000527
243,2.025000,-139.192551,-68.139069,-155.170776,0.567768,0.458698,1.090541,0.000528
244,2.033333,-139.244904,-68.152725,-155.210510,0.567754,0.458667,1.090552,0.000537
245,2.041667,-139.335999,-68.145996,-155.251541,0.567791,0.458608,1.090556,0.000580
246,2.050000,-139.305542,-68.150688,-155.236679,0.567807,0.458620,1.090569,0.000562
247,2.058333,-139.278244,-68.133835,-155.210571,0.567816,0.458623,1.090558,0.000567
248,2.066667,-139.157700,-68.134125,-155.144928,0.567759,0.458679,1.090555,0.000542
249,2.075000,-139.132523,-68.127357,-155.123291,0.567770,0.458699,1.090540,0.000522
250,2.083333,-139.101563,-68.133492,-155.090668,0.567771,0.458716,1.090556,0.000521
251,2.091667,-139.126343,-68.124657,-155.122452,0.567761,0.458717,1.090553,0.000526
252,2.100000,-139.140564,-68.131088,-155.113937,0.567741,0.458734,1.090567,0.000536
253,2.108333,-139.196213,-68.143181,-155.175919,0.567727,0.458716,1.090586,0.000550
254,2.116667,-139.160522,-68.144714,-155.146576,0.567736,0.458708,1.090575,0.000540
255,2.125000,-139.196823,-68.151428,-155.166031,0.567740,0.458704,1.090569,0.000542
256,2.133333,-139.193939,-68.149391,-155.173615,0.567748,0.458703,1.090577,0.000541
257,2.141667,-139.170074,-68.139175,-155.143265,0.567748,0.458695,1.090563,0.000529
258,2.150000,-139.142868,-68.137459,-155.129257,0.567759,0.458701,1.090567,0.000538
259,2.158333,-139.140045,-68.130852,-155.129654,0.567760,0.458697,1.090562,0.000520
260,2.166667,-139.120834,-68.122116,-155.096405,0.567759,0.458697,1.090574,0.000534
261,2.175000,-139.155334,-68.127640,-155.146011,0.567751,0.458709,1.090588,0.000537
262,2.183333,-139.189087,-68.130669,-155.166809,0.567753,0.458698,1.090581,0.000527
263,2.191667,-139.184265,-68.135773,-155.165939,0.567739,0.458704,1.090586,0.000535
264,2.200000,-139.231216,-68.146797,-155.203110,0.567715,0.458710,1.090584,0.000554
265,2.208333,-139.205414,-68.147369,-155.169098,0.567726,0.458731,1.090587,0.000553
266,2.216667,-139.219513,-68.142647,-155.192230,0.567728,0.458721,1.090587,0.000541
267,2.225000,-139.212967,-68.141457,-155.179001,0.567730,0.458732,1.090579,0.000550
268,2.233333,-139.183395,-68.143166,-155.157318,0.567725,0.458735,1.090594,0.000532
269,2.241667,-139.151108,-68.130333,-155.126572,0.567734,0.458715,1.090587,0.000533
270,2.250000,-139.146454,-68.125397,-155.130081,0.567751,0.458707,1.090591,0.000514
271,2.258333,-139.129227,-68.130257,-155.117661,0.567755,0.458699,1.090598,0.000538
272,2.266667,-139.267258,-68.133255,-155.186844,0.567787,0.458649,1.090590,0.000548
273,2.275000,-139.340302,-68.142410,-155.250946,0.567765,0.458657,1.090602,0.000548
274,2.283333,-139.202438,-68.134064,-155.187912,0.567734,0.458706,1.090610,0.000542
275,2.291667,-139.202499,-68.139427,-155.185349,0.567725,0.458710,1.090603,0.000545
276,2.300000,-139.218674,-68.139999,-155.193176,0.567721,0.458722,1.090601,0.000541
277,2.308333,-139.166748,-68.134590,-155.141342,0.567727,0.458729,1.090608,0.000531
278,2.316667,-139.149521,-68.132469,-155.129776,0.567727,0.458733,1.090610,0.000534
279,2.325000,-139.144424,-68.128075,-155.122223,0.567721,0.458744,1.090609,0.000543
280,2.333333,-139.115829,-68.113113,-155.100418,0.567733,0.458751,1.090608,0.000535
281,2.341667,-139.121735,-68.118294,-155.109528,0.567730,0.458753,1.090615,0.000529
282,2.350000,-139.174652,-68.127655,-155.158051,0.567719,0.458744,1.090613,0.000535
283,2.358333,-139.181168,-68.130531,-155.161514,0.567734,0.458732,1.090619,0.000530
284,2.366667,-139.225403,-68.137268,-155.205475,0.567739,0.458718,1.090624,0.000541
285,2.375000,-139.321594,-68.134430,-155.250015,0.567771,0.458682,1.090617,0.000568
286,2.383333,-139.190903,-68.142937,-155.166641,0.567732,0.458724,1.090620,0.000542
287,2.391667,-139.162048,-68.138107,-155.143372,0.567726,0.458722,1.090623,0.000552
288,2.400000,-139.166183,-68.139870,-155.131805,0.567732,0.458734,1.090605,0.000529
289,2.408333,-139.136917,-68.127708,-155.125275,0.567713,0.458732,1.090622,0.000547
290,2.416667,-139.107315,-68.127792,-155.103027,0.567733,0.458762,1.090603,0.000537
291,2.425000,-139.149902,-68.126038,-155.141708,0.567733,0.458751,1.090608,0.000527
292,2.433333,-139.164932,-68.124954,-155.135925,0.567737,0.458753,1.090613,0.000537
293,2.441667,-139.187485,-68.132309,-155.165726,0.567717,0.458752,1.090619,0.000541
294,2.450000,-139.213211,-68.145439,-155.187210,0.567718,0.458732,1.090614,0.000543
295,2.458333,-139.195663,-68.139824,-155.176117,0.567725,0.458720,1.090616,0.000542
