Format Version,1.21,Take Name,point1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 01.39.37.620 PM,Total Frames in Take,2121,Total Exported Frames,2121,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
12,0.100000,-8.629975,-23.748173,-12.489435,1.624578,0.448616,-1.004237,0.000192
13,0.108333,-8.628901,-23.750689,-12.486573,1.624589,0.448619,-1.004246,0.000191
14,0.116667,-8.636477,-23.750217,-12.495064,1.624589,0.448627,-1.004252,0.000189
15,0.125000,-8.635320,-23.740477,-12.485182,1.624597,0.448631,-1.004259,0.000184
16,0.133333,-8.632653,-23.750740,-12.499886,1.624587,0.448637,-1.004250,0.000193
17,0.141667,-8.640504,-23.751842,-12.494686,1.624588,0.448641,-1.004259,0.000190
18,0.150000,-8.625851,-23.753971,-12.496503,1.624594,0.448643,-1.004247,0.000187
19,0.158333,-8.633445,-23.753439,-12.493947,1.624604,0.448635,-1.004232,0.000184
20,0.166667,-8.635008,-23.747076,-12.488726,1.624587,0.448631,-1.004237,0.000187
21,0.175000,-8.630385,-23.751364,-12.494400,1.624594,0.448629,-1.004257,0.000188
22,0.183333,-8.629843,-23.751596,-12.493710,1.624591,0.448638,-1.004253,0.000194
23,0.191667,-8.631644,-23.755501,-12.487683,1.624586,0.448636,-1.004247,0.000193
24,0.200000,-8.629268,-23.746498,-12.491752,1.624585,0.448641,-1.004246,0.000202
25,0.208333,-8.630061,-23.751396,-12.489247,1.624593,0.448634,-1.004253,0.000186
26,0.216667,-8.618010,-23.755003,-12.484946,1.624586,0.448632,-1.004248,0.000184
27,0.225000,-8.636968,-23.748398,-12.492393,1.624599,0.448639,-1.004256,0.000192
28,0.233333,-8.620052,-23.750055,-12.488950,1.624594,0.448628,-1.004249,0.000190
29,0.241667,-8.621357,-23.759075,-12.487342,1.624594,0.448620,-1.004244,0.000186
30,0.250000,-8.638200,-23.751829,-12.498750,1.624586,0.448630,-1.004252,0.000187
31,0.258333,-8.631430,-23.750031,-12.487967,1.624588,0.448623,-1.004259,0.000182
32,0.266667,-8.632277,-23.750689,-12.491547,1.624586,0.448635,-1.004251,0.000193
33,0.275000,-8.634183,-23.740786,-12.495159,1.624585,0.448643,-1.004256,0.000185
34,0.283333,-8.628532,-23.745178,-12.491814,1.624575,0.448634,-1.004246,0.000191
35,0.291667,-8.637581,-23.744522,-12.502601,1.624584,0.448648,-1.004248,0.000190
36,0.300000,-8.633716,-23.744848,-12.499416,1.624584,0.448645,-1.004251,0.000187
37,0.308333,-8.632012,-23.752129,-12.504748,1.624587,0.448644,-1.004250,0.000191
38,0.316667,-8.632078,-23.743029,-12.507986,1.624578,0.448643,-1.004262,0.000186
39,0.325000,-8.628477,-23.750633,-12.515724,1.624583,0.448649,-1.004251,0.000194
40,0.333333,-8.642121,-23.745174,-12.507777,1.624597,0.448627,-1.004248,0.000187
41,0.341667,-8.624779,-23.755655,-12.505613,1.624594,0.448631,-1.004252,0.000193
42,0.350000,-8.635319,-23.741499,-12.496882,1.624598,0.448627,-1.004268,0.000194
43,0.358333,-8.631301,-23.747072,-12.492830,1.624594,0.448625,-1.004259,0.000188
44,0.366667,-8.626895,-23.754908,-12.498648,1.624593,0.448628,-1.004258,0.000190
45,0.375000,-8.625555,-23.751572,-12.491983,1.624591,0.448628,-1.004259,0.000193
46,0.383333,-8.627555,-23.745304,-12.492767,1.624593,0.448638,-1.004253,0.000183
47,0.391667,-8.630165,-23.754707,-12.505195,1.624591,0.448636,-1.004266,0.000187
48,0.400000,-8.629623,-23.753269,-12.506726,1.624587,0.448651,-1.004253,0.000191
49,0.408333,-8.624171,-23.750210,-12.492534,1.624591,0.448642,-1.004261,0.000193
50,0.416667,-8.626842,-23.753447,-12.497146,1.624584,0.448646,-1.004264,0.000185
51,0.425000,-8.631794,-23.748001,-12.499636,1.624586,0.448632,-1.004263,0.000180
52,0.433333,-8.637912,-23.749174,-12.496688,1.624591,0.448630,-1.004263,0.000201
53,0.441667,-8.643636,-23.751448,-12.497737,1.624587,0.448618,-1.004263,0.000188
54,0.450000,-8.625605,-23.750254,-12.484292,1.624589,0.448626,-1.004267,0.000191
55,0.458333,-8.638242,-23.752478,-12.494842,1.624594,0.448629,-1.004261,0.000201
56,0.466667,-8.627491,-23.747225,-12.492410,1.624600,0.448633,-1.004268,0.000194
57,0.475000,-8.635736,-23.753078,-12.501370,1.624591,0.448627,-1.004257,0.000192
58,0.483333,-8.629966,-23.752848,-12.504679,1.624589,0.448628,-1.004259,0.000181
59,0.491667,-8.627227,-23.744925,-12.492943,1.624586,0.448628,-1.004256,0.000191
60,0.500000,-8.636672,-23.747353,-12.500295,1.624587,0.448628,-1.004257,0.000180
61,0.508333,-8.633702,-23.743364,-12.497305,1.624582,0.448635,-1.004261,0.000192
62,0.516667,-8.632472,-23.748880,-12.493200,1.624582,0.448637,-1.004273,0.000190
63,0.525000,-8.630089,-23.743980,-12.498079,1.624578,0.448648,-1.004270,0.000197
64,0.533333,-8.621017,-23.749058,-12.487003,1.624581,0.448647,-1.004270,0.000193
65,0.541667,-8.635308,-23.744795,-12.497824,1.624575,0.448645,-1.004271,0.000192
66,0.550000,-8.619827,-23.754526,-12.492891,1.624588,0.448639,-1.004266,0.000177
67,0.558333,-8.633971,-23.749956,-12.503639,1.624588,0.448639,-1.004259,0.000202
68,0.566667,-8.633141,-23.752245,-12.505796,1.624599,0.448633,-1.004254,0.000188
69,0.575000,-8.638017,-23.757059,-12.504003,1.624599,0.448632,-1.004259,0.000191
70,0.583333,-8.635472,-23.748396,-12.497632,1.624594,0.448645,-1.004271,0.000192
71,0.591667,-8.635067,-23.751514,-12.501081,1.624583,0.448638,-1.004263,0.000192
72,0.600000,-8.633751,-23.749346,-12.494858,1.624584,0.448634,-1.004257,0.000193
73,0.608333,-8.628155,-23.743446,-12.485121,1.624591,0.448631,-1.004251,0.000183
74,0.616667,-8.630029,-23.750286,-12.491530,1.624586,0.448627,-1.004257,0.000191
75,0.625000,-8.621782,-23.753187,-12.490654,1.624582,0.448643,-1.004250,0.000194
76,0.633333,-8.627954,-23.754328,-12.493602,1.624585,0.448645,-1.004262,0.000190
77,0.641667,-8.628461,-23.744627,-12.503132,1.624585,0.448654,-1.004253,0.000194
78,0.650000,-8.631679,-23.750376,-12.492669,1.624583,0.448649,-1.004266,0.000196
79,0.658333,-8.635318,-23.748289,-12.496316,1.624588,0.448651,-1.004266,0.000188
80,0.666667,-8.621433,-23.752110,-12.480138,1.624588,0.448647,-1.004260,0.000195
81,0.675000,-8.642678,-23.746851,-12.499305,1.624583,0.448624,-1.004257,0.000188
82,0.683333,-8.640228,-23.755978,-12.491372,1.624584,0.448612,-1.004253,0.000191
83,0.691667,-8.635493,-23.752106,-12.498832,1.624585,0.448605,-1.004238,0.000192
84,0.700000,-8.636365,-23.749119,-12.487358,1.624586,0.448622,-1.004247,0.000188
85,0.708333,-8.626096,-23.747896,-12.489844,1.624583,0.448626,-1.004241,0.000187
86,0.716667,-8.641877,-23.748417,-12.510937,1.624588,0.448646,-1.004252,0.000188
87,0.725000,-8.622613,-23.752693,-12.499998,1.624588,0.448664,-1.004255,0.000191
88,0.733333,-8.619028,-23.750376,-12.498394,1.624584,0.448663,-1.004256,0.000187
89,0.741667,-8.621205,-23.748930,-12.495240,1.624575,0.448655,-1.004249,0.000185
90,0.750000,-8.642406,-23.754610,-12.503998,1.624587,0.448647,-1.004240,0.000195
91,0.758333,-8.636634,-23.746376,-12.492649,1.624573,0.448637,-1.004243,0.000187
92,0.766667,-8.638217,-23.748682,-12.494563,1.624584,0.448628,-1.004248,0.000195
93,0.775000,-8.627882,-23.746033,-12.484425,1.624582,0.448630,-1.004242,0.000190
94,0.783333,-8.627243,-23.744547,-12.483063,1.624582,0.448640,-1.004259,0.000190
95,0.791667,-8.633988,-23.741579,-12.491116,1.624588,0.448638,-1.004247,0.000179
96,0.800000,-8.623569,-23.745646,-12.496983,1.624597,0.448648,-1.004248,0.000189
97,0.808333,-8.639948,-23.755623,-12.509383,1.624597,0.448643,-1.004238,0.000191
98,0.816667,-8.622550,-23.756374,-12.506000,1.624588,0.448641,-1.004251,0.000193
99,0.825000,-8.626168,-23.749039,-12.496411,1.624585,0.448636,-1.004254,0.000190
100,0.833333,-8.634572,-23.753910,-12.498093,1.624587,0.448630,-1.004248,0.000181
101,0.841667,-8.634573,-23.743763,-12.484041,1.624586,0.448638,-1.004245,0.000193
102,0.850000,-8.631248,-23.748531,-12.488890,1.624585,0.448636,-1.004248,0.000187
103,0.858333,-8.624500,-23.752329,-12.472041,1.624590,0.448641,-1.004253,0.000190
104,0.866667,-8.632786,-23.750883,-12.485016,1.624588,0.448635,-1.004239,0.000186
105,0.875000,-8.633309,-23.740820,-12.499199,1.624585,0.448634,-1.004254,0.000182
106,0.883333,-8.632974,-23.750324,-12.497043,1.624594,0.448633,-1.004236,0.000189
107,0.891667,-8.631660,-23.749332,-12.497341,1.624591,0.448640,-1.004241,0.000185
108,0.900000,-8.632038,-23.744215,-12.501408,1.624585,0.448632,-1.004243,0.000196
109,0.908333,-8.627145,-23.751047,-12.496632,1.624595,0.448632,-1.004245,0.000198
110,0.916667,-8.627281,-23.750521,-12.493920,1.624599,0.448635,-1.004250,0.000187
111,0.925000,-8.638057,-23.754095,-12.498079,1.624590,0.448631,-1.004241,0.000192
112,0.933333,-8.639727,-23.748493,-12.491672,1.624585,0.448628,-1.004249,0.000191
113,0.941667,-8.632452,-23.747530,-12.482777,1.624579,0.448615,-1.004246,0.000189
114,0.950000,-8.637036,-23.752279,-12.494177,1.624588,0.448624,-1.004242,0.000180
115,0.958333,-8.624272,-23.746990,-12.495546,1.624580,0.448638,-1.004255,0.000188
116,0.966667,-8.631593,-23.754847,-12.494992,1.624591,0.448635,-1.004243,0.000187
117,0.975000,-8.625182,-23.740389,-12.505897,1.624585,0.448654,-1.004248,0.000194
118,0.983333,-8.627165,-23.747780,-12.500592,1.624584,0.448659,-1.004257,0.000186
119,0.991667,-8.624230,-23.752136,-12.498352,1.624588,0.448640,-1.004255,0.000188
120,1.000000,-8.621907,-23.749870,-12.485882,1.624584,0.448635,-1.004249,0.000183
121,1.008333,-8.623552,-23.752810,-12.484830,1.624578,0.448623,-1.004245,0.000189
122,1.016667,-8.627384,-23.749559,-12.481570,1.624578,0.448615,-1.004250,0.000192
123,1.025000,-8.642715,-23.742174,-12.496403,1.624578,0.448613,-1.004254,0.000185
124,1.033333,-8.625793,-23.753502,-12.483652,1.624585,0.448632,-1.004262,0.000188
125,1.041667,-8.623203,-23.752865,-12.488846,1.624588,0.448638,-1.004266,0.000196
126,1.050000,-8.631547,-23.753845,-12.495319,1.624589,0.448641,-1.004268,0.000190
127,1.058333,-8.637810,-23.746672,-12.505700,1.624591,0.448651,-1.004260,0.000179
128,1.066667,-8.634831,-23.755068,-12.500869,1.624590,0.448645,-1.004267,0.000179
129,1.075000,-8.639848,-23.745981,-12.502071,1.624589,0.448640,-1.004257,0.000190
130,1.083333,-8.625671,-23.747570,-12.500985,1.624588,0.448638,-1.004255,0.000189
131,1.091667,-8.635637,-23.742109,-12.495481,1.624581,0.448633,-1.004256,0.000191
132,1.100000,-8.624607,-23.743639,-12.484382,1.624585,0.448634,-1.004254,0.000189
133,1.108333,-8.622898,-23.751041,-12.488063,1.624591,0.448632,-1.004265,0.000192
134,1.116667,-8.629980,-23.746033,-12.486890,1.624585,0.448643,-1.004267,0.000191
135,1.125000,-8.626476,-23.753021,-12.486356,1.624581,0.448639,-1.004261,0.000197
136,1.133333,-8.639462,-23.746696,-12.499128,1.624589,0.448633,-1.004254,0.000186
137,1.141667,-8.627953,-23.757759,-12.510918,1.624591,0.448634,-1.004258,0.000183
138,1.150000,-8.629223,-23.750523,-12.499036,1.624588,0.448634,-1.004265,0.000188
139,1.158333,-8.631095,-23.753437,-12.503208,1.624590,0.448637,-1.004261,0.000182
140,1.166667,-8.630177,-23.746229,-12.495853,1.624579,0.448634,-1.004276,0.000190
141,1.175000,-8.630293,-23.747066,-12.492815,1.624581,0.448644,-1.004276,0.000178
142,1.183333,-8.620676,-23.749943,-12.487294,1.624585,0.448638,-1.004272,0.000199
143,1.191667,-8.627710,-23.752430,-12.494750,1.624584,0.448633,-1.004251,0.000191
144,1.200000,-8.635409,-23.743755,-12.496361,1.624585,0.448630,-1.004262,0.000189
145,1.208333,-8.640617,-23.754698,-12.506052,1.624581,0.448629,-1.004256,0.000179
146,1.216667,-8.635351,-23.748796,-12.506036,1.624590,0.448627,-1.004261,0.000188
147,1.225000,-8.627763,-23.752167,-12.513955,1.624587,0.448640,-1.004264,0.000195
148,1.233333,-8.628799,-23.740196,-12.500146,1.624587,0.448646,-1.004266,0.000196
149,1.241667,-8.618061,-23.748106,-12.487914,1.624584,0.448651,-1.004272,0.000192
150,1.250000,-8.630322,-23.749250,-12.489476,1.624590,0.448646,-1.004264,0.000189
151,1.258333,-8.625729,-23.752623,-12.493844,1.624583,0.448638,-1.004276,0.000189
152,1.266667,-8.639779,-23.747490,-12.484946,1.624577,0.448631,-1.004267,0.000200
153,1.275000,-8.640045,-23.749426,-12.493041,1.624575,0.448635,-1.004268,0.000188
154,1.283333,-8.637540,-23.747194,-12.498075,1.624583,0.448629,-1.004253,0.000201
155,1.291667,-8.643162,-23.742659,-12.502940,1.624588,0.448645,-1.004263,0.000193
156,1.300000,-8.630849,-23.748400,-12.499444,1.624579,0.448641,-1.004253,0.000191
157,1.308333,-8.628728,-23.753094,-12.510552,1.624593,0.448644,-1.004253,0.000192
158,1.316667,-8.633961,-23.756617,-12.513382,1.624593,0.448647,-1.004257,0.000185
159,1.325000,-8.630778,-23.756794,-12.510642,1.624589,0.448641,-1.004252,0.000189
160,1.333333,-8.625737,-23.753302,-12.492641,1.624584,0.448637,-1.004250,0.000199
161,1.341667,-8.640851,-23.746717,-12.498843,1.624578,0.448627,-1.004260,0.000192
162,1.350000,-8.638360,-23.747150,-12.495358,1.624585,0.448626,-1.004259,0.000186
163,1.358333,-8.634830,-23.751026,-12.500719,1.624599,0.448633,-1.004260,0.000195
164,1.366667,-8.630160,-23.750021,-12.494958,1.624588,0.448638,-1.004257,0.000192
165,1.375000,-8.640262,-23.747581,-12.509400,1.624581,0.448644,-1.004263,0.000195
166,1.383333,-8.635844,-23.749695,-12.503744,1.624599,0.448644,-1.004253,0.000203
167,1.391667,-8.627576,-23.754791,-12.503640,1.624601,0.448635,-1.004261,0.000186
168,1.400000,-8.635971,-23.753143,-12.506846,1.624591,0.448629,-1.004244,0.000191
169,1.408333,-8.628268,-23.747919,-12.503855,1.624594,0.448645,-1.004250,0.000193
170,1.416667,-8.638200,-23.753704,-12.499800,1.624586,0.448628,-1.004257,0.000192
171,1.425000,-8.634499,-23.751120,-12.490530,1.624592,0.448630,-1.004244,0.000186
172,1.433333,-8.627090,-23.744646,-12.485047,1.624589,0.448631,-1.004256,0.000191
173,1.441667,-8.642175,-23.748619,-12.499359,1.624592,0.448634,-1.004259,0.000192
174,1.450000,-8.635692,-23.745911,-12.495822,1.624587,0.448641,-1.004248,0.000191
175,1.458333,-8.633794,-23.750307,-12.498443,1.624589,0.448634,-1.004256,0.000182
176,1.466667,-8.622165,-23.751184,-12.496449,1.624593,0.448631,-1.004254,0.000179
177,1.475000,-8.615253,-23.746363,-12.493420,1.624596,0.448633,-1.004240,0.000195
178,1.483333,-8.632171,-23.752678,-12.505043,1.624600,0.448629,-1.004243,0.000179
179,1.491667,-8.637213,-23.751905,-12.498494,1.624596,0.448632,-1.004250,0.000185
180,1.500000,-8.630208,-23.747316,-12.482818,1.624588,0.448639,-1.004256,0.000188
181,1.508333,-8.636441,-23.744566,-12.492719,1.624589,0.448638,-1.004249,0.000185
182,1.516667,-8.630959,-23.757477,-12.488352,1.624605,0.448636,-1.004251,0.000188
183,1.525000,-8.631446,-23.751558,-12.488266,1.624587,0.448633,-1.004259,0.000190
184,1.533333,-8.635674,-23.745932,-12.497810,1.624593,0.448639,-1.004243,0.000189
185,1.541667,-8.627612,-23.751110,-12.499321,1.624585,0.448641,-1.004243,0.000198
186,1.550000,-8.638618,-23.749741,-12.510408,1.624588,0.448638,-1.004253,0.000184
187,1.558333,-8.630635,-23.754152,-12.499852,1.624591,0.448647,-1.004256,0.000189
188,1.566667,-8.643171,-23.749388,-12.509247,1.624594,0.448639,-1.004250,0.000186
189,1.575000,-8.634488,-23.755383,-12.497923,1.624596,0.448636,-1.004256,0.000186
190,1.583333,-8.633508,-23.752602,-12.500083,1.624594,0.448628,-1.004249,0.000188
191,1.591667,-8.632731,-23.751816,-12.486353,1.624583,0.448622,-1.004248,0.000188
192,1.600000,-8.630485,-23.749395,-12.485098,1.624593,0.448621,-1.004249,0.000190
193,1.608333,-8.627121,-23.745319,-12.486703,1.624580,0.448627,-1.004243,0.000194
194,1.616667,-8.627797,-23.747553,-12.493535,1.624585,0.448637,-1.004251,0.000192
195,1.625000,-8.633438,-23.745005,-12.499847,1.624590,0.448652,-1.004261,0.000191
196,1.633333,-8.635962,-23.752289,-12.494360,1.624586,0.448651,-1.004257,0.000199
197,1.641667,-8.627210,-23.745361,-12.501314,1.624580,0.448653,-1.004256,0.000185
198,1.650000,-8.633811,-23.739635,-12.507934,1.624582,0.448635,-1.004250,0.000196
199,1.658333,-8.630698,-23.748013,-12.502460,1.624585,0.448627,-1.004253,0.000191
200,1.666667,-8.635872,-23.750517,-12.501482,1.624588,0.448629,-1.004250,0.000194
201,1.675000,-8.627782,-23.752476,-12.495569,1.624591,0.448631,-1.004258,0.000197
202,1.683333,-8.636323,-23.753733,-12.490095,1.624593,0.448625,-1.004256,0.000192
203,1.691667,-8.624226,-23.753263,-12.476452,1.624592,0.448634,-1.004264,0.000189
204,1.700000,-8.628907,-23.754274,-12.486494,1.624597,0.448634,-1.004262,0.000185
205,1.708333,-8.622226,-23.741434,-12.482277,1.624585,0.448637,-1.004264,0.000203
206,1.716667,-8.637662,-23.752737,-12.498588,1.624581,0.448632,-1.004262,0.000187
207,1.725000,-8.626387,-23.743082,-12.499652,1.624577,0.448648,-1.004255,0.000190
208,1.733333,-8.636532,-23.743113,-12.504238,1.624585,0.448647,-1.004256,0.000189
209,1.741667,-8.628125,-23.747648,-12.496430,1.624579,0.448656,-1.004262,0.000185
210,1.750000,-8.627522,-23.746859,-12.498054,1.624578,0.448649,-1.004258,0.000188
211,1.758333,-8.629214,-23.744171,-12.495660,1.624587,0.448650,-1.004268,0.000193
212,1.766667,-8.635746,-23.749903,-12.495823,1.624590,0.448640,-1.004262,0.000186
213,1.775000,-8.641973,-23.748869,-12.491513,1.624582,0.448621,-1.004251,0.000198
214,1.783333,-8.643138,-23.750303,-12.496135,1.624590,0.448624,-1.004252,0.000179
215,1.791667,-8.622414,-23.747389,-12.478501,1.624587,0.448620,-1.004251,0.000188
216,1.800000,-8.619086,-23.751709,-12.496832,1.624593,0.448624,-1.004258,0.000179
217,1.808333,-8.632344,-23.752169,-12.499506,1.624588,0.448631,-1.004259,0.000190
218,1.816667,-8.631177,-23.745852,-12.500563,1.624589,0.448645,-1.004256,0.000195
219,1.825000,-8.640267,-23.748907,-12.508578,1.624591,0.448651,-1.004258,0.000192
220,1.833333,-8.647201,-23.744581,-12.500938,1.624589,0.448651,-1.004265,0.000188
221,1.841667,-8.632282,-23.751175,-12.492688,1.624579,0.448641,-1.004265,0.000193
222,1.850000,-8.642554,-23.746004,-12.500049,1.624570,0.448638,-1.004252,0.000187
223,1.858333,-8.625321,-23.761295,-12.486891,1.624585,0.448640,-1.004262,0.000190
224,1.866667,-8.643690,-23.745331,-12.498858,1.624581,0.448643,-1.004257,0.000185
225,1.875000,-8.644652,-23.744305,-12.503804,1.624587,0.448632,-1.004254,0.000195
226,1.883333,-8.636362,-23.749607,-12.502818,1.624597,0.448637,-1.004257,0.000187
227,1.891667,-8.625436,-23.747795,-12.494273,1.624591,0.448638,-1.004256,0.000185
228,1.900000,-8.633984,-23.743635,-12.513667,1.624604,0.448629,-1.004256,0.000189
229,1.908333,-8.628337,-23.747631,-12.495124,1.624599,0.448627,-1.004271,0.000190
230,1.916667,-8.620149,-23.749073,-12.492532,1.624598,0.448636,-1.004268,0.000190
231,1.925000,-8.640993,-23.753729,-12.489769,1.624602,0.448635,-1.004255,0.000187
232,1.933333,-8.627497,-23.744686,-12.484626,1.624584,0.448642,-1.004270,0.000191
233,1.941667,-8.638367,-23.748577,-12.502435,1.624589,0.448629,-1.004254,0.000187
234,1.950000,-8.637559,-23.756432,-12.488426,1.624594,0.448641,-1.004252,0.000187
235,1.958333,-8.628705,-23.753389,-12.495193,1.624591,0.448641,-1.004246,0.000180
236,1.966667,-8.641953,-23.746159,-12.505252,1.624588,0.448650,-1.004247,0.000193
237,1.975000,-8.627339,-23.747572,-12.498475,1.624593,0.448647,-1.004253,0.000184
238,1.983333,-8.627728,-23.744944,-12.510339,1.624597,0.448645,-1.004257,0.000186
239,1.991667,-8.624177,-23.750513,-12.502507,1.624601,0.448630,-1.004250,0.000187
240,2.000000,-8.635221,-23.742611,-12.493453,1.624596,0.448633,-1.004254,0.000197
241,2.008333,-8.629532,-23.756325,-12.485002,1.624604,0.448620,-1.004258,0.000196
242,2.016667,-8.633389,-23.744053,-12.491702,1.624614,0.448623,-1.004252,0.000192
243,2.025000,-8.625321,-23.751442,-12.482533,1.624608,0.448626,-1.004247,0.000194
244,2.033333,-8.641170,-23.751902,-12.485278,1.624595,0.448624,-1.004248,0.000195
245,2.041667,-8.657171,-23.747517,-12.508217,1.624614,0.448622,-1.004295,0.000185
246,2.050000,-8.632614,-23.751259,-12.498770,1.624596,0.448640,-1.004235,0.000188
247,2.058333,-8.631267,-23.760042,-12.504347,1.624603,0.448650,-1.004232,0.000187
248,2.066667,-8.630629,-23.741343,-12.495317,1.624584,0.448653,-1.004239,0.000185
249,2.075000,-8.630839,-23.750330,-12.497386,1.624587,0.448651,-1.004241,0.000192
250,2.083333,-8.626333,-23.762606,-12.494720,1.624597,0.448644,-1.004251,0.000188
251,2.091667,-8.635651,-23.741632,-12.485792,1.624589,0.448643,-1.004250,0.000193
252,2.100000,-8.634575,-23.749296,-12.486559,1.624593,0.448632,-1.004244,0.000197
253,2.108333,-8.625245,-23.749159,-12.478942,1.624590,0.448624,-1.004251,0.000192
254,2.116667,-8.628361,-23.746923,-12.480281,1.624598,0.448621,-1.004247,0.000189
255,2.125000,-8.623609,-23.749258,-12.481645,1.624601,0.448616,-1.004240,0.000190
256,2.133333,-8.630134,-23.753674,-12.496918,1.624600,0.448631,-1.004240,0.000194
257,2.141667,-8.632453,-23.744944,-12.501167,1.624593,0.448627,-1.004248,0.000187
258,2.150000,-8.637266,-23.750191,-12.502178,1.624596,0.448643,-1.004250,0.000195
259,2.158333,-8.622623,-23.742403,-12.494758,1.624597,0.448649,-1.004246,0.000186
260,2.166667,-8.627539,-23.749216,-12.492060,1.624591,0.448649,-1.004249,0.000193
261,2.175000,-8.638012,-23.755976,-12.490767,1.624582,0.448642,-1.004250,0.000183
262,2.183333,-8.640669,-23.743803,-12.490912,1.624585,0.448645,-1.004256,0.000191
263,2.191667,-8.622798,-23.753885,-12.479645,1.624583,0.448643,-1.004256,0.000202
264,2.200000,-8.627430,-23.754707,-12.484345,1.624589,0.448647,-1.004251,0.000195
265,2.208333,-8.635885,-23.750546,-12.490888,1.624588,0.448645,-1.004256,0.000192
266,2.216667,-8.634798,-23.748608,-12.502691,1.624591,0.448623,-1.004251,0.000185
267,2.225000,-8.615856,-23.750322,-12.490700,1.624606,0.448625,-1.004251,0.000191
268,2.233333,-8.629242,-23.751921,-12.508457,1.624604,0.448618,-1.004243,0.000192
269,2.241667,-8.627360,-23.753016,-12.495991,1.624606,0.448614,-1.004244,0.000192
270,2.250000,-8.636168,-23.747250,-12.502668,1.624586,0.448624,-1.004248,0.000200
271,2.258333,-8.623856,-23.748339,-12.485031,1.624591,0.448626,-1.004235,0.000188
272,2.266667,-8.629500,-23.751207,-12.492475,1.624590,0.448636,-1.004257,0.000184
273,2.275000,-8.624577,-23.751175,-12.481900,1.624579,0.448660,-1.004262,0.000190
274,2.283333,-8.634542,-23.753168,-12.497253,1.624580,0.448654,-1.004260,0.000179
275,2.291667,-8.619041,-23.744585,-12.497226,1.624579,0.448658,-1.004262,0.000176
276,2.300000,-8.637681,-23.744532,-12.498747,1.624580,0.448642,-1.004246,0.000192
277,2.308333,-8.622222,-23.749432,-12.496078,1.624591,0.448635,-1.004240,0.000188
278,2.316667,-8.627025,-23.744040,-12.499867,1.624588,0.448628,-1.004250,0.000190
279,2.325000,-8.631254,-23.748707,-12.502909,1.624606,0.448625,-1.004253,0.000193
280,2.333333,-8.636385,-23.744991,-12.489869,1.624593,0.448625,-1.004266,0.000189
281,2.341667,-8.633761,-23.744850,-12.500803,1.624592,0.448620,-1.004259,0.000190
282,2.350000,-8.631614,-23.749863,-12.496789,1.624587,0.448622,-1.004274,0.000186
283,2.358333,-8.626019,-23.746601,-12.476342,1.624584,0.448631,-1.004259,0.000192
284,2.366667,-8.585202,-23.756798,-12.464969,1.624577,0.448657,-1.004207,0.000188
285,2.375000,-8.633250,-23.744015,-12.494155,1.624578,0.448642,-1.004257,0.000191
286,2.383333,-8.633278,-23.748873,-12.504695,1.624575,0.448657,-1.004255,0.000183
287,2.391667,-8.622819,-23.746998,-12.487390,1.624577,0.448661,-1.004277,0.000187
288,2.400000,-8.632030,-23.749313,-12.506132,1.624576,0.448667,-1.004266,0.000190
