Format Version,1.21,Take Name,1blackTake 2024-04-10 03.24.49 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 03.24.49.530 PM,Total Frames in Take,2166,Total Exported Frames,2166,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1
,,"B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2","B3F52A8FF72E11EE9A1319B31274C6B2"
,,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,X,Y,Z,
239,1.991667,-8.219694,-6.018972,-5.610654,1.296064,0.460059,-1.216677,0.000243
240,2.000000,-8.223794,-6.015663,-5.604133,1.296067,0.460068,-1.216694,0.000237
241,2.008333,-8.224735,-6.020588,-5.601058,1.296059,0.460058,-1.216686,0.000242
242,2.016667,-8.221795,-6.020712,-5.602417,1.296064,0.460047,-1.216671,0.000235
243,2.025000,-8.228563,-6.018192,-5.608005,1.296066,0.460050,-1.216687,0.000237
244,2.033333,-8.229820,-6.019897,-5.607318,1.296062,0.460048,-1.216685,0.000240
245,2.041667,-8.235709,-6.018644,-5.606198,1.296068,0.460044,-1.216688,0.000238
246,2.050000,-8.227708,-6.013582,-5.608671,1.296071,0.460040,-1.216680,0.000247
247,2.058333,-8.236877,-6.019131,-5.607375,1.296068,0.460035,-1.216688,0.000245
248,2.066667,-8.212801,-6.021335,-5.594668,1.296072,0.460049,-1.216694,0.000231
249,2.075000,-8.211428,-6.027174,-5.587064,1.296069,0.460046,-1.216686,0.000234
250,2.083333,-8.230861,-6.012476,-5.604537,1.296054,0.460042,-1.216679,0.000246
251,2.091667,-8.226974,-6.016497,-5.602454,1.296064,0.460058,-1.216683,0.000228
252,2.100000,-8.229132,-6.018648,-5.598723,1.296062,0.460063,-1.216692,0.000239
253,2.108333,-8.229689,-6.014556,-5.608057,1.296051,0.460074,-1.216702,0.000236
254,2.116667,-8.229661,-6.010333,-5.618871,1.296058,0.460060,-1.216702,0.000235
255,2.125000,-8.208525,-6.012382,-5.597144,1.296061,0.460061,-1.216702,0.000242
256,2.133333,-8.227743,-6.024699,-5.616103,1.296051,0.460040,-1.216688,0.000247
257,2.141667,-8.215355,-6.019857,-5.592811,1.296057,0.460030,-1.216681,0.000241
258,2.150000,-8.210544,-6.015174,-5.606117,1.296056,0.460043,-1.216690,0.000242
259,2.158333,-8.216864,-6.017109,-5.601959,1.296059,0.460039,-1.216690,0.000247
260,2.166667,-8.220016,-6.021569,-5.607194,1.296069,0.460045,-1.216702,0.000239
261,2.175000,-8.229338,-6.022975,-5.598484,1.296068,0.460045,-1.216700,0.000244
262,2.183333,-8.228936,-6.016716,-5.604405,1.296065,0.460041,-1.216704,0.000243
263,2.191667,-8.228204,-6.013286,-5.589063,1.296063,0.460050,-1.216707,0.000233
264,2.200000,-8.226170,-6.015143,-5.604659,1.296065,0.460030,-1.216695,0.000247
265,2.208333,-8.212691,-6.019832,-5.591560,1.296055,0.460039,-1.216692,0.000246
266,2.216667,-8.228180,-6.012340,-5.603439,1.296059,0.460036,-1.216688,0.000228
267,2.225000,-8.217012,-6.014190,-5.597174,1.296060,0.460057,-1.216712,0.000242
268,2.233333,-8.223834,-6.022161,-5.594471,1.296068,0.460044,-1.216703,0.000241
269,2.241667,-8.216619,-6.017965,-5.601516,1.296066,0.460056,-1.216711,0.000240
270,2.250000,-8.233169,-6.004438,-5.593793,1.296072,0.460045,-1.216695,0.000231
271,2.258333,-8.218291,-6.021089,-5.592690,1.296069,0.460028,-1.216701,0.000230
272,2.266667,-8.229455,-6.024564,-5.597039,1.296077,0.460037,-1.216708,0.000232
273,2.275000,-8.220001,-6.022745,-5.599395,1.296072,0.460039,-1.216711,0.000243
274,2.283333,-8.229483,-6.009017,-5.600378,1.296063,0.460046,-1.216707,0.000239
275,2.291667,-8.225402,-6.012999,-5.593188,1.296062,0.460042,-1.216698,0.000244
276,2.300000,-8.232812,-6.016737,-5.601956,1.296070,0.460043,-1.216704,0.000246
277,2.308333,-8.206173,-6.021668,-5.592303,1.296074,0.460040,-1.216694,0.000232
278,2.316667,-8.226584,-6.020656,-5.606240,1.296070,0.460054,-1.216700,0.000244
279,2.325000,-8.215903,-6.012184,-5.603055,1.296071,0.460053,-1.216699,0.000242
280,2.333333,-8.223119,-6.020643,-5.599726,1.296058,0.460055,-1.216699,0.000241
281,2.341667,-8.223595,-6.019162,-5.590401,1.296072,0.460061,-1.216712,0.000245
282,2.350000,-8.234948,-6.014647,-5.596653,1.296065,0.460057,-1.216716,0.000236
283,2.358333,-8.230904,-6.017481,-5.596515,1.296062,0.460052,-1.216717,0.000237
284,2.366667,-8.236211,-6.015246,-5.601954,1.296060,0.460045,-1.216712,0.000241
285,2.375000,-8.230990,-6.019647,-5.601911,1.296076,0.460033,-1.216706,0.000245
286,2.383333,-8.222239,-6.015288,-5.606841,1.296069,0.460035,-1.216691,0.000242
287,2.391667,-8.227464,-6.016239,-5.604135,1.296077,0.460027,-1.216691,0.000231
288,2.400000,-8.216331,-6.016395,-5.603283,1.296078,0.460036,-1.216691,0.000237
289,2.408333,-8.222859,-6.018594,-5.598753,1.296071,0.460042,-1.216697,0.000244
290,2.416667,-8.235381,-6.017785,-5.615844,1.296079,0.460055,-1.216708,0.000235
291,2.425000,-8.238600,-6.016171,-5.605343,1.296078,0.460054,-1.216705,0.000236
292,2.433333,-8.230520,-6.022557,-5.603007,1.296080,0.460030,-1.216708,0.000230
293,2.441667,-8.226450,-6.022333,-5.592817,1.296087,0.460043,-1.216695,0.000228
294,2.450000,-8.226642,-6.003351,-5.600719,1.296086,0.460037,-1.216700,0.000228
295,2.458333,-8.226254,-6.024290,-5.606102,1.296083,0.460025,-1.216697,0.000236
296,2.466667,-8.216402,-6.016740,-5.589372,1.296068,0.460024,-1.216689,0.000239
297,2.475000,-8.228269,-6.020260,-5.610203,1.296077,0.460037,-1.216694,0.000233
298,2.483333,-8.216667,-6.013124,-5.604738,1.296082,0.460037,-1.216698,0.000233
299,2.491667,-8.232508,-6.005749,-5.602752,1.296073,0.460048,-1.216688,0.000233
300,2.500000,-8.224421,-6.026734,-5.599225,1.296078,0.460045,-1.216704,0.000229
301,2.508333,-8.226940,-6.013575,-5.598668,1.296084,0.460038,-1.216704,0.000227
302,2.516667,-8.231220,-6.004239,-5.602978,1.296078,0.460042,-1.216709,0.000239
303,2.525000,-8.198613,-5.999717,-5.601133,1.296062,0.460065,-1.216685,0.000228
304,2.533333,-8.226272,-6.021799,-5.593575,1.296077,0.460050,-1.216711,0.000241
305,2.541667,-8.218760,-6.018376,-5.605868,1.296076,0.460030,-1.216702,0.000239
306,2.550000,-8.219662,-6.014219,-5.594531,1.296069,0.460032,-1.216689,0.000230
307,2.558333,-8.222758,-6.023356,-5.605410,1.296074,0.460031,-1.216689,0.000246
308,2.566667,-8.215222,-6.022584,-5.604122,1.296084,0.460049,-1.216694,0.000238
309,2.575000,-8.220710,-6.011942,-5.597893,1.296074,0.460040,-1.216690,0.000243
310,2.583333,-8.228096,-6.016382,-5.602022,1.296072,0.460043,-1.216703,0.000226
311,2.591667,-8.236507,-6.016545,-5.601348,1.296073,0.460060,-1.216707,0.000233
312,2.600000,-8.226252,-6.021674,-5.609416,1.296082,0.460044,-1.216698,0.000229
313,2.608333,-8.233282,-6.022150,-5.600117,1.296077,0.460042,-1.216712,0.000237
314,2.616667,-8.230106,-6.018712,-5.600644,1.296070,0.460033,-1.216692,0.000229
315,2.625000,-8.197856,-6.005948,-5.600677,1.296062,0.460042,-1.216688,0.000233
316,2.633333,-8.220446,-6.022384,-5.610522,1.296077,0.460030,-1.216693,0.000239
317,2.641667,-8.225681,-6.016739,-5.597252,1.296070,0.460021,-1.216692,0.000230
318,2.650000,-8.231647,-6.015044,-5.597498,1.296072,0.460031,-1.216689,0.000245
319,2.658333,-8.219296,-6.010277,-5.593112,1.296069,0.460049,-1.216695,0.000234
320,2.666667,-8.236003,-6.010571,-5.605192,1.296063,0.460050,-1.216697,0.000237
321,2.675000,-8.230529,-6.019003,-5.611896,1.296055,0.460051,-1.216695,0.000238
322,2.683333,-8.233837,-6.015749,-5.613234,1.296079,0.460041,-1.216710,0.000241
323,2.691667,-8.222669,-6.011502,-5.592270,1.296071,0.460042,-1.216692,0.000244
324,2.700000,-8.214556,-6.011565,-5.591254,1.296069,0.460039,-1.216705,0.000235
325,2.708333,-8.220430,-6.009444,-5.606814,1.296064,0.460037,-1.216702,0.000236
326,2.716667,-8.213813,-6.016572,-5.601948,1.296070,0.460021,-1.216690,0.000242
327,2.725000,-8.209044,-6.017525,-5.593337,1.296078,0.460040,-1.216691,0.000239
328,2.733333,-8.220694,-6.022223,-5.598547,1.296072,0.460042,-1.216698,0.000246
329,2.741667,-8.220977,-6.010592,-5.595230,1.296073,0.460048,-1.216701,0.000236
330,2.750000,-8.228875,-6.018470,-5.608300,1.296077,0.460048,-1.216706,0.000229
331,2.758333,-8.219394,-6.013713,-5.593018,1.296068,0.460049,-1.216702,0.000233
332,2.766667,-8.234678,-6.018270,-5.593085,1.296065,0.460050,-1.216708,0.000233
333,2.775000,-8.233236,-6.009885,-5.606319,1.296053,0.460049,-1.216712,0.000246
334,2.783333,-8.231686,-6.014459,-5.604063,1.296063,0.460046,-1.216697,0.000248
335,2.791667,-8.223838,-6.011214,-5.605900,1.296075,0.460061,-1.216711,0.000238
336,2.800000,-8.224333,-6.010902,-5.608584,1.296063,0.460057,-1.216698,0.000236
337,2.808333,-8.209279,-6.012714,-5.601341,1.296067,0.460052,-1.216701,0.000237
338,2.816667,-8.230618,-6.009476,-5.604653,1.296062,0.460066,-1.216710,0.000235
339,2.825000,-8.224483,-6.018610,-5.599243,1.296070,0.460056,-1.216703,0.000237
340,2.833333,-8.216558,-6.022605,-5.598505,1.296066,0.460067,-1.216699,0.000242
341,2.841667,-8.217498,-6.019826,-5.595602,1.296063,0.460061,-1.216692,0.000238
342,2.850000,-8.240789,-6.006619,-5.614175,1.296067,0.460066,-1.216696,0.000234
343,2.858333,-8.227603,-6.016346,-5.603065,1.296063,0.460050,-1.216691,0.000235
344,2.866667,-8.225316,-6.019173,-5.613132,1.296075,0.460062,-1.216705,0.000241
345,2.875000,-8.228568,-6.013363,-5.592165,1.296065,0.460061,-1.216705,0.000242
346,2.883333,-8.222770,-6.016497,-5.605669,1.296063,0.460063,-1.216698,0.000228
347,2.891667,-8.212392,-6.018912,-5.595105,1.296070,0.460048,-1.216685,0.000230
348,2.900000,-8.231954,-6.025998,-5.601978,1.296077,0.460043,-1.216680,0.000235
349,2.908333,-8.217952,-6.015690,-5.596107,1.296078,0.460049,-1.216694,0.000236
350,2.916667,-8.225554,-6.012432,-5.603174,1.296072,0.460063,-1.216687,0.000240
351,2.925000,-8.224587,-6.014162,-5.596748,1.296063,0.460052,-1.216682,0.000234
352,2.933333,-8.225724,-6.013577,-5.598925,1.296083,0.460048,-1.216689,0.000240
353,2.941667,-8.215728,-6.018986,-5.586330,1.296066,0.460077,-1.216704,0.000234
354,2.950000,-8.217919,-6.016236,-5.614949,1.296072,0.460067,-1.216695,0.000234
355,2.958333,-8.230218,-6.011704,-5.599881,1.296071,0.460060,-1.216684,0.000242
356,2.966667,-8.224227,-6.024491,-5.600083,1.296075,0.460052,-1.216681,0.000247
357,2.975000,-8.226930,-6.011358,-5.596013,1.296065,0.460060,-1.216684,0.000233
358,2.983333,-8.216879,-6.013216,-5.601769,1.296069,0.460062,-1.216684,0.000225
359,2.991667,-8.226697,-6.015529,-5.602053,1.296066,0.460058,-1.216680,0.000235
360,3.000000,-8.217175,-6.020111,-5.588854,1.296064,0.460053,-1.216686,0.000245
361,3.008333,-8.221079,-6.023884,-5.597905,1.296065,0.460052,-1.216694,0.000233
362,3.016667,-8.221992,-6.010867,-5.593225,1.296072,0.460061,-1.216700,0.000231
363,3.025000,-8.220650,-6.005983,-5.591737,1.296067,0.460061,-1.216689,0.000235
364,3.033333,-8.236797,-6.013443,-5.601945,1.296068,0.460066,-1.216696,0.000235
365,3.041667,-8.226318,-6.015023,-5.605042,1.296068,0.460059,-1.216699,0.000236
366,3.050000,-8.222040,-6.019671,-5.575971,1.296057,0.460067,-1.216694,0.000231
367,3.058333,-8.226202,-6.018319,-5.597108,1.296056,0.460074,-1.216698,0.000228
368,3.066667,-8.223351,-6.015561,-5.595386,1.296052,0.460056,-1.216691,0.000242
369,3.075000,-8.238095,-6.012878,-5.593355,1.296059,0.460060,-1.216693,0.000227
370,3.083333,-8.217643,-6.023939,-5.596251,1.296065,0.460053,-1.216689,0.000238
371,3.091667,-8.235845,-6.007906,-5.604115,1.296070,0.460059,-1.216689,0.000236
372,3.100000,-8.211673,-6.007205,-5.584795,1.296068,0.460060,-1.216704,0.000236
373,3.108333,-8.221017,-6.010809,-5.582108,1.296076,0.460057,-1.216708,0.000229
374,3.116667,-8.226738,-6.019915,-5.602285,1.296072,0.460046,-1.216703,0.000232
375,3.125000,-8.226727,-6.015176,-5.590489,1.296067,0.460051,-1.216699,0.000236
376,3.133333,-8.217422,-6.013534,-5.590572,1.296084,0.460054,-1.216693,0.000224
377,3.141667,-8.213485,-6.017691,-5.597165,1.296077,0.460051,-1.216684,0.000237
378,3.150000,-8.228481,-6.020054,-5.603411,1.296073,0.460048,-1.216687,0.000235
379,3.158333,-8.223712,-6.016119,-5.593332,1.296076,0.460062,-1.216683,0.000238
380,3.166667,-8.223870,-6.014693,-5.605442,1.296060,0.460063,-1.216682,0.000229
381,3.175000,-8.221581,-6.019287,-5.592337,1.296066,0.460062,-1.216702,0.000232
382,3.183333,-8.242714,-6.005332,-5.609129,1.296066,0.460071,-1.216704,0.000243
383,3.191667,-8.233483,-6.017080,-5.601408,1.296089,0.460070,-1.216714,0.000230
384,3.200000,-8.227762,-6.016492,-5.593914,1.296070,0.460057,-1.216702,0.000235
385,3.208333,-8.234033,-6.014714,-5.598824,1.296075,0.460047,-1.216695,0.000236
386,3.216667,-8.252345,-6.009642,-5.614225,1.296079,0.460045,-1.216706,0.000246
387,3.225000,-8.231945,-6.017292,-5.605062,1.296083,0.460032,-1.216705,0.000242
388,3.233333,-8.219818,-6.014801,-5.598950,1.296082,0.460028,-1.216702,0.000230
389,3.241667,-8.228119,-6.011871,-5.613290,1.296086,0.460043,-1.216710,0.000231
390,3.250000,-8.232211,-6.013245,-5.599088,1.296075,0.460059,-1.216712,0.000239
391,3.258333,-8.219476,-6.013771,-5.607395,1.296080,0.460066,-1.216716,0.000226
392,3.266667,-8.255509,-6.001600,-5.645200,1.296070,0.460059,-1.216714,0.000234
393,3.275000,-8.225752,-6.008929,-5.634135,1.296072,0.460056,-1.216717,0.000223
394,3.283333,-8.231221,-5.987129,-5.621588,1.296071,0.460050,-1.216720,0.000221
395,3.291667,-8.224389,-6.007758,-5.586303,1.296071,0.460055,-1.216735,0.000220
396,3.300000,-8.241294,-5.976588,-5.599655,1.296051,0.460099,-1.216753,0.000218
397,3.308333,-8.203528,-5.953779,-5.474019,1.296058,0.460094,-1.216799,0.000221
398,3.316667,-8.211907,-6.040158,-5.650678,1.296093,0.460018,-1.216678,0.000275
399,3.325000,-8.243141,-6.044606,-5.648195,1.296081,0.460023,-1.216666,0.000279
400,3.333333,-8.215846,-6.043383,-5.650454,1.296095,0.460017,-1.216670,0.000277
401,3.341667,-8.196161,-6.033642,-5.652060,1.296102,0.459991,-1.216683,0.000292
402,3.350000,-8.186729,-6.013710,-5.645751,1.296083,0.460000,-1.216695,0.000291
403,3.358333,-8.217607,-6.044122,-5.658915,1.296083,0.460017,-1.216696,0.000286
404,3.366667,-8.312664,-6.064106,-5.681665,1.296065,0.460068,-1.216692,0.000292
405,3.375000,-8.175566,-6.051529,-5.672059,1.296098,0.460020,-1.216632,0.000279
406,3.383333,-8.168161,-6.045726,-5.661533,1.296087,0.460018,-1.216619,0.000291
407,3.391667,-8.102252,-5.995036,-5.659636,1.296105,0.459994,-1.216691,0.000273
408,3.400000,-8.175104,-6.052683,-5.656436,1.296094,0.459999,-1.216626,0.000297
409,3.408333,-8.185530,-6.066946,-5.667218,1.296094,0.459994,-1.216642,0.000298
410,3.416667,-8.186117,-6.062485,-5.669301,1.296085,0.459996,-1.216629,0.000299
411,3.425000,-8.182795,-6.056001,-5.659087,1.296094,0.459972,-1.216639,0.000305
412,3.433333,-8.171588,-6.064795,-5.634046,1.296113,0.459971,-1.216643,0.000300
413,3.441667,-8.174047,-6.066201,-5.636934,1.296113,0.459984,-1.216638,0.000296
414,3.450000,-8.215554,-6.062015,-5.668513,1.296102,0.460014,-1.216649,0.000318
415,3.458333,-8.193018,-6.065963,-5.670824,1.296097,0.459998,-1.216662,0.000336
416,3.466667,-8.180510,-6.066098,-5.670305,1.296095,0.460003,-1.216671,0.000339
417,3.475000,-8.176381,-6.066918,-5.675752,1.296095,0.460008,-1.216669,0.000334
418,3.483333,-8.183086,-6.059636,-5.673935,1.296085,0.460006,-1.216666,0.000363
419,3.491667,-8.156871,-6.078534,-5.654186,1.296086,0.460002,-1.216677,0.000362
420,3.500000,-8.137810,-6.062393,-5.627354,1.296087,0.459996,-1.216664,0.000338
421,3.508333,-8.163589,-6.062624,-5.667467,1.296089,0.460007,-1.216664,0.000338
422,3.516667,-8.177269,-6.056464,-5.651278,1.296091,0.460018,-1.216663,0.000328
423,3.525000,-8.183195,-6.056373,-5.665513,1.296084,0.460025,-1.216668,0.000332
424,3.533333,-8.187598,-6.072003,-5.666621,1.296090,0.460000,-1.216662,0.000332
425,3.541667,-8.197700,-6.067305,-5.668402,1.296090,0.459984,-1.216635,0.000317
426,3.550000,-8.206960,-5.960130,-5.646380,1.296103,0.459985,-1.216733,0.000257
427,3.558333,-8.196759,-5.992945,-5.646792,1.296092,0.459995,-1.216701,0.000257
428,3.566667,-8.177049,-6.006066,-5.600973,1.296085,0.460027,-1.216703,0.000275
429,3.575000,-8.181531,-6.019986,-5.587753,1.296073,0.460037,-1.216678,0.000255
430,3.583333,-8.171286,-6.020983,-5.610088,1.296069,0.460035,-1.216681,0.000280
431,3.591667,-8.165321,-6.025037,-5.595493,1.296060,0.460038,-1.216659,0.000253
432,3.600000,-8.168924,-6.013428,-5.594901,1.296052,0.460033,-1.216655,0.000249
433,3.608333,-8.176910,-6.016668,-5.590163,1.296060,0.460042,-1.216651,0.000252
434,3.616667,-8.161847,-6.012328,-5.577429,1.296078,0.460037,-1.216648,0.000249
435,3.625000,-8.175628,-6.018290,-5.581607,1.296070,0.460042,-1.216653,0.000246
436,3.633333,-8.190806,-5.996147,-5.592057,1.296082,0.460048,-1.216752,0.000251
437,3.641667,-8.214355,-6.010848,-5.600951,1.296066,0.460042,-1.216719,0.000242
438,3.650000,-8.223795,-6.006403,-5.597801,1.296086,0.460040,-1.216701,0.000243
439,3.658333,-8.220712,-6.011837,-5.601213,1.296077,0.460029,-1.216695,0.000231
440,3.666667,-8.222633,-6.021702,-5.602510,1.296068,0.460027,-1.216684,0.000236
441,3.675000,-8.217818,-6.022012,-5.593832,1.296065,0.460038,-1.216686,0.000239
442,3.683333,-8.222976,-6.009392,-5.600047,1.296065,0.460059,-1.216686,0.000240
443,3.691667,-8.222507,-6.012727,-5.601123,1.296068,0.460073,-1.216696,0.000229
444,3.700000,-8.223667,-6.017948,-5.587733,1.296049,0.460086,-1.216697,0.000229
445,3.708333,-8.227839,-6.018334,-5.601381,1.296051,0.460090,-1.216693,0.000235
446,3.716667,-8.218421,-6.014483,-5.584608,1.296061,0.460075,-1.216695,0.000237
447,3.725000,-8.224777,-6.014592,-5.595091,1.296067,0.460063,-1.216672,0.000238
448,3.733333,-8.206999,-6.016138,-5.584129,1.296062,0.460061,-1.216684,0.000237
449,3.741667,-8.206572,-6.017923,-5.590697,1.296064,0.460053,-1.216682,0.000233
450,3.750000,-8.222364,-6.014133,-5.593267,1.296080,0.460049,-1.216684,0.000237
451,3.758333,-8.225472,-6.019059,-5.602287,1.296076,0.460033,-1.216675,0.000235
452,3.766667,-8.233695,-6.012627,-5.590598,1.296069,0.460035,-1.216690,0.000233
453,3.775000,-8.228883,-6.017153,-5.597833,1.296073,0.460052,-1.216692,0.000236
454,3.783333,-8.229362,-6.013272,-5.610852,1.296075,0.460044,-1.216687,0.000243
455,3.791667,-8.219879,-6.016399,-5.589845,1.296072,0.460047,-1.216675,0.000233
456,3.800000,-8.218691,-6.020299,-5.602642,1.296057,0.460068,-1.216673,0.000233
457,3.808333,-8.230768,-6.010583,-5.594870,1.296047,0.460079,-1.216678,0.000235
458,3.816667,-8.217681,-6.024870,-5.588199,1.296059,0.460086,-1.216687,0.000226
459,3.825000,-8.220831,-6.011997,-5.602485,1.296061,0.460078,-1.216679,0.000244
460,3.833333,-8.216850,-6.021136,-5.594863,1.296053,0.460078,-1.216695,0.000229
461,3.841667,-8.235320,-6.018556,-5.599694,1.296060,0.460056,-1.216681,0.000240
462,3.850000,-8.234831,-6.015523,-5.602467,1.296069,0.460040,-1.216671,0.000229
463,3.858333,-8.226796,-6.004243,-5.599854,1.296082,0.460041,-1.216661,0.000237
464,3.866667,-8.227303,-6.018057,-5.599514,1.296091,0.460036,-1.216673,0.000236
465,3.875000,-8.222901,-6.015892,-5.593409,1.296068,0.460024,-1.216677,0.000235
466,3.883333,-8.224611,-6.012930,-5.611901,1.296078,0.460030,-1.216683,0.000237
467,3.891667,-8.233983,-6.009192,-5.599591,1.296081,0.460042,-1.216684,0.000233
468,3.900000,-8.226745,-6.022515,-5.615585,1.296089,0.460048,-1.216671,0.000248
469,3.908333,-8.232003,-6.029856,-5.600502,1.296067,0.460049,-1.216686,0.000232
470,3.916667,-8.218488,-5.964796,-5.526233,1.295968,0.460076,-1.216784,0.000407
471,3.925000,-8.233528,-6.002836,-5.613811,1.296060,0.460054,-1.216684,0.000240
472,3.933333,-8.227994,-5.989774,-5.622813,1.296085,0.460048,-1.216681,0.000224
473,3.941667,-8.227612,-6.022165,-5.620807,1.296034,0.460049,-1.216730,0.000254
474,3.950000,-8.184310,-5.992477,-5.613766,1.296082,0.460025,-1.216722,0.000246
475,3.958333,-8.174465,-5.992367,-5.621720,1.296087,0.460003,-1.216724,0.000246
476,3.966667,-8.182970,-5.988014,-5.623271,1.296094,0.459996,-1.216720,0.000230
477,3.975000,-8.169474,-5.990008,-5.619255,1.296095,0.459994,-1.216721,0.000233
478,3.983333,-8.167321,-5.991127,-5.607940,1.296091,0.459987,-1.216718,0.000254
479,3.991667,-8.116167,-6.014540,-5.581969,1.296078,0.459962,-1.216763,0.000230
480,4.000000,-8.105627,-6.082615,-5.598603,1.295982,0.459951,-1.216885,0.000279
481,4.008333,-8.098534,-6.031067,-5.558207,1.296118,0.459962,-1.216732,0.000282
482,4.016667,-8.059521,-5.978451,-5.518549,1.296050,0.459967,-1.216773,0.000305
483,4.025000,-8.101088,-5.975482,-5.531861,1.296066,0.459958,-1.216767,0.000341
484,4.033333,-8.077020,-6.004257,-5.539118,1.295972,0.459959,-1.216915,0.000380
485,4.041667,-8.092766,-6.007193,-5.490336,1.296028,0.459956,-1.216842,0.000327
486,4.050000,-8.087053,-6.007460,-5.511507,1.296037,0.459958,-1.216839,0.000325
487,4.058333,-8.084846,-6.012468,-5.519809,1.296050,0.459937,-1.216841,0.000308
488,4.066667,-8.089370,-5.996835,-5.516693,1.296054,0.459933,-1.216831,0.000332
489,4.075000,-8.094295,-6.007868,-5.512925,1.296055,0.459921,-1.216829,0.000329
490,4.083333,-8.092812,-6.008766,-5.509443,1.296059,0.459915,-1.216835,0.000315
491,4.091667,-8.113682,-6.009003,-5.517683,1.296063,0.459917,-1.216831,0.000319
492,4.100000,-8.093400,-6.007064,-5.513287,1.296059,0.459931,-1.216830,0.000328
493,4.108333,-8.094021,-6.007014,-5.505417,1.296052,0.459928,-1.216857,0.000329
494,4.116667,-8.102210,-6.006611,-5.504619,1.296042,0.459930,-1.216849,0.000325
495,4.125000,-8.095893,-5.995248,-5.502078,1.296051,0.459946,-1.216853,0.000312
496,4.133333,-8.095707,-6.005113,-5.516139,1.296045,0.459946,-1.216850,0.000335
497,4.141667,-8.106275,-6.054779,-5.515570,1.296062,0.459957,-1.216763,0.000320
498,4.150000,-8.089373,-6.008709,-5.498372,1.296038,0.459954,-1.216836,0.000325
499,4.158333,-8.100816,-6.001912,-5.501858,1.296036,0.459955,-1.216829,0.000316
500,4.166667,-8.096460,-6.001823,-5.520225,1.296042,0.459948,-1.216842,0.000335
501,4.175000,-8.097952,-6.000081,-5.521804,1.296055,0.459940,-1.216850,0.000322
502,4.183333,-8.100015,-6.008594,-5.504361,1.296046,0.459930,-1.216849,0.000315
503,4.191667,-8.101007,-6.005574,-5.508195,1.296059,0.459919,-1.216838,0.000319
504,4.200000,-8.096997,-6.005800,-5.508456,1.296063,0.459925,-1.216847,0.000322
505,4.208333,-8.110788,-6.004043,-5.516991,1.296057,0.459909,-1.216853,0.000316
506,4.216667,-8.116831,-6.008983,-5.515600,1.296057,0.459934,-1.216852,0.000321
507,4.225000,-8.092763,-6.010064,-5.512435,1.296055,0.459942,-1.216851,0.000333
508,4.233333,-8.096898,-6.000918,-5.517268,1.296053,0.459953,-1.216850,0.000319
509,4.241667,-8.091171,-6.006852,-5.506010,1.296049,0.459946,-1.216851,0.000324
510,4.250000,-8.090387,-6.014882,-5.514761,1.296054,0.459949,-1.216838,0.000320
511,4.258333,-8.093023,-6.009952,-5.513587,1.296034,0.459937,-1.216841,0.000329
512,4.266667,-8.105771,-5.998858,-5.516955,1.296045,0.459937,-1.216822,0.000322
513,4.275000,-8.105645,-6.004246,-5.511892,1.296054,0.459939,-1.216837,0.000318
514,4.283333,-8.090131,-6.003706,-5.525223,1.296054,0.459943,-1.216842,0.000317
515,4.291667,-8.102429,-6.009132,-5.508867,1.296062,0.459946,-1.216846,0.000317
516,4.300000,-8.092761,-6.003179,-5.509164,1.296062,0.459928,-1.216843,0.000321
517,4.308333,-8.105680,-6.006027,-5.533516,1.296062,0.459918,-1.216842,0.000320
518,4.316667,-8.108453,-6.006559,-5.518334,1.296069,0.459912,-1.216830,0.000310
519,4.325000,-8.116575,-6.009039,-5.522729,1.296066,0.459912,-1.216820,0.000306
520,4.333333,-8.103269,-6.003036,-5.510242,1.296061,0.459927,-1.216826,0.000316
521,4.341667,-8.088394,-6.003491,-5.500934,1.296042,0.459930,-1.216830,0.000321
522,4.350000,-8.098376,-6.006065,-5.515625,1.296047,0.459944,-1.216844,0.000320
523,4.358333,-8.096676,-6.005209,-5.508323,1.296057,0.459965,-1.216839,0.000315
524,4.366667,-8.123551,-6.003853,-5.527586,1.296053,0.459959,-1.216833,0.000322
525,4.375000,-8.105289,-6.002513,-5.503246,1.296044,0.459948,-1.216830,0.000304
526,4.383333,-8.105967,-6.010804,-5.519334,1.296047,0.459931,-1.216813,0.000314
527,4.391667,-8.082501,-6.016866,-5.501946,1.296041,0.459919,-1.216814,0.000313
528,4.400000,-8.093548,-6.009845,-5.515240,1.296057,0.459914,-1.216811,0.000327
529,4.408333,-8.105665,-6.007105,-5.508873,1.296058,0.459907,-1.216810,0.000328
530,4.416667,-8.100009,-6.002899,-5.506493,1.296040,0.459913,-1.216818,0.000316
531,4.425000,-8.086473,-5.999906,-5.493206,1.296043,0.459924,-1.216827,0.000315
