Format Version,1.21,Take Name,2blackTake 2024-04-10 03.30.10 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-10 03.30.10.482 PM,Total Frames in Take,2529,Total Exported Frames,2529,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
11,0.091667,-23.299633,-43.680550,-28.527891,2.791017,0.471972,0.002402,0.000195
12,0.100000,-23.304644,-43.675358,-28.537592,2.791024,0.471975,0.002393,0.000193
13,0.108333,-23.316372,-43.669621,-28.540003,2.791015,0.471971,0.002401,0.000199
14,0.116667,-23.290117,-43.678219,-28.527369,2.791041,0.471971,0.002396,0.000195
15,0.125000,-23.315937,-43.681950,-28.547407,2.791036,0.471972,0.002414,0.000190
16,0.133333,-23.323263,-43.679855,-28.555359,2.791027,0.471965,0.002403,0.000202
17,0.141667,-23.314013,-43.670605,-28.545017,2.791018,0.471966,0.002414,0.000203
18,0.150000,-23.314142,-43.673386,-28.547016,2.791009,0.471974,0.002412,0.000198
19,0.158333,-23.323982,-43.671871,-28.562593,2.791029,0.471988,0.002415,0.000202
20,0.166667,-23.312101,-43.680405,-28.539806,2.791015,0.471997,0.002399,0.000202
21,0.175000,-23.312366,-43.679504,-28.543371,2.791001,0.472001,0.002397,0.000197
22,0.183333,-23.308279,-43.677940,-28.532343,2.791005,0.471999,0.002390,0.000195
23,0.191667,-23.310728,-43.679764,-28.555525,2.791018,0.471994,0.002405,0.000194
24,0.200000,-23.321171,-43.670761,-28.531551,2.791013,0.471983,0.002404,0.000200
25,0.208333,-23.311089,-43.677425,-28.543739,2.791021,0.471981,0.002415,0.000197
26,0.216667,-23.308086,-43.678032,-28.532898,2.791029,0.471970,0.002408,0.000199
27,0.225000,-23.308186,-43.678493,-28.532204,2.791028,0.471965,0.002403,0.000191
28,0.233333,-23.317036,-43.674538,-28.540751,2.791032,0.471962,0.002393,0.000202
29,0.241667,-23.310726,-43.679840,-28.547890,2.791012,0.471965,0.002403,0.000205
30,0.250000,-23.320036,-43.677170,-28.555069,2.791022,0.471970,0.002406,0.000193
31,0.258333,-23.326860,-43.674870,-28.555128,2.791016,0.471975,0.002407,0.000198
32,0.266667,-23.311155,-43.675606,-28.534695,2.790999,0.471981,0.002409,0.000201
33,0.275000,-23.312635,-43.674767,-28.543802,2.790991,0.471999,0.002399,0.000194
34,0.283333,-23.319572,-43.673412,-28.547562,2.790986,0.471992,0.002393,0.000194
35,0.291667,-23.302479,-43.675446,-28.542788,2.791000,0.472009,0.002382,0.000197
36,0.300000,-23.313601,-43.678410,-28.544794,2.791017,0.472006,0.002394,0.000200
37,0.308333,-23.312206,-43.678638,-28.539063,2.791002,0.471992,0.002396,0.000197
38,0.316667,-23.305367,-43.678513,-28.547827,2.791006,0.471983,0.002392,0.000185
39,0.325000,-23.310221,-43.672604,-28.541601,2.791015,0.471971,0.002383,0.000198
40,0.333333,-23.300970,-43.676716,-28.527969,2.791027,0.471959,0.002379,0.000196
41,0.341667,-23.313099,-43.680008,-28.550138,2.791023,0.471952,0.002363,0.000198
42,0.350000,-23.313717,-43.669994,-28.553381,2.791028,0.471962,0.002376,0.000196
43,0.358333,-23.312607,-43.679432,-28.552652,2.791020,0.471965,0.002375,0.000196
44,0.366667,-23.302704,-43.675632,-28.537672,2.791017,0.471978,0.002379,0.000198
45,0.375000,-23.309797,-43.675941,-28.542162,2.791007,0.471992,0.002380,0.000200
46,0.383333,-23.317545,-43.677502,-28.553341,2.790991,0.471988,0.002376,0.000201
47,0.391667,-23.305525,-43.679073,-28.539099,2.790993,0.471993,0.002366,0.000193
48,0.400000,-23.305367,-43.684872,-28.529268,2.790995,0.471992,0.002368,0.000198
49,0.408333,-23.320417,-43.672386,-28.552315,2.790993,0.471978,0.002370,0.000198
50,0.416667,-23.311481,-43.677910,-28.540773,2.791000,0.471975,0.002371,0.000197
51,0.425000,-23.312841,-43.677536,-28.537397,2.790996,0.471967,0.002372,0.000189
52,0.433333,-23.309313,-43.674259,-28.546459,2.791015,0.471963,0.002366,0.000194
53,0.441667,-23.313456,-43.688519,-28.551630,2.791028,0.471961,0.002363,0.000202
54,0.450000,-23.306498,-43.681122,-28.528330,2.791014,0.471949,0.002360,0.000197
55,0.458333,-23.318161,-43.683178,-28.555611,2.791015,0.471955,0.002350,0.000192
56,0.466667,-23.314577,-43.678047,-28.545580,2.791016,0.471963,0.002363,0.000194
57,0.475000,-23.309448,-43.678539,-28.543932,2.791013,0.471979,0.002362,0.000198
58,0.483333,-23.299332,-43.679150,-28.518988,2.790997,0.471974,0.002377,0.000189
59,0.491667,-23.314640,-43.667423,-28.541899,2.790976,0.471979,0.002366,0.000199
60,0.500000,-23.325459,-43.679802,-28.557604,2.790986,0.471994,0.002365,0.000197
61,0.508333,-23.318043,-43.675770,-28.554024,2.790992,0.471996,0.002359,0.000196
62,0.516667,-23.307550,-43.673870,-28.536259,2.790998,0.471990,0.002355,0.000203
63,0.525000,-23.320967,-43.674725,-28.560291,2.790997,0.471976,0.002353,0.000197
64,0.533333,-23.311815,-43.674515,-28.548563,2.791002,0.471978,0.002365,0.000198
65,0.541667,-23.296268,-43.685261,-28.526701,2.791014,0.471974,0.002375,0.000192
66,0.550000,-23.312717,-43.684078,-28.541742,2.791012,0.471957,0.002373,0.000192
67,0.558333,-23.315523,-43.676422,-28.559332,2.791021,0.471955,0.002365,0.000199
68,0.566667,-23.298460,-43.676861,-28.540386,2.791032,0.471952,0.002358,0.000193
69,0.575000,-23.306833,-43.677170,-28.533840,2.791030,0.471962,0.002356,0.000202
70,0.583333,-23.307531,-43.673325,-28.540483,2.791010,0.471968,0.002359,0.000190
71,0.591667,-23.308889,-43.674721,-28.545702,2.791007,0.471979,0.002357,0.000192
72,0.600000,-23.308514,-43.680496,-28.538118,2.791000,0.471982,0.002372,0.000200
73,0.608333,-23.305904,-43.682316,-28.544352,2.791004,0.471989,0.002371,0.000194
74,0.616667,-23.309729,-43.675488,-28.550486,2.791008,0.471988,0.002362,0.000195
75,0.625000,-23.324364,-43.669285,-28.553041,2.791000,0.471978,0.002360,0.000196
76,0.633333,-23.316320,-43.679367,-28.546358,2.791013,0.471978,0.002357,0.000201
77,0.641667,-23.325094,-43.672478,-28.554047,2.791017,0.471975,0.002367,0.000201
78,0.650000,-23.320127,-43.680790,-28.550373,2.791021,0.471968,0.002367,0.000189
79,0.658333,-23.311583,-43.674835,-28.536875,2.791030,0.471953,0.002380,0.000198
80,0.666667,-23.314713,-43.677105,-28.555363,2.791029,0.471944,0.002385,0.000188
81,0.675000,-23.290400,-43.688618,-28.515837,2.791036,0.471950,0.002376,0.000194
82,0.683333,-23.301865,-43.676601,-28.531572,2.791020,0.471950,0.002373,0.000198
83,0.691667,-23.307957,-43.676872,-28.549805,2.791021,0.471961,0.002366,0.000195
84,0.700000,-23.310139,-43.675900,-28.539642,2.791003,0.471973,0.002366,0.000201
85,0.708333,-23.311968,-43.679310,-28.535551,2.791007,0.471983,0.002375,0.000193
86,0.716667,-23.323126,-43.682796,-28.542933,2.791007,0.471988,0.002388,0.000203
87,0.725000,-23.310467,-43.676208,-28.550591,2.790994,0.471986,0.002393,0.000198
88,0.733333,-23.308676,-43.670521,-28.541344,2.790993,0.471987,0.002389,0.000195
89,0.741667,-23.306231,-43.678669,-28.546225,2.791016,0.471990,0.002382,0.000192
90,0.750000,-23.303400,-43.677986,-28.526951,2.791012,0.471973,0.002382,0.000199
91,0.758333,-23.302656,-43.678711,-28.539997,2.791018,0.471972,0.002377,0.000202
92,0.766667,-23.309267,-43.679344,-28.542368,2.791017,0.471966,0.002379,0.000196
93,0.775000,-23.304396,-43.675999,-28.537504,2.791028,0.471959,0.002390,0.000195
94,0.783333,-23.295248,-43.683334,-28.527304,2.791038,0.471973,0.002391,0.000202
95,0.791667,-23.308407,-43.678677,-28.540768,2.791027,0.471972,0.002399,0.000197
96,0.800000,-23.316938,-43.674427,-28.556040,2.791019,0.471979,0.002384,0.000198
97,0.808333,-23.313011,-43.681149,-28.530041,2.791015,0.471988,0.002386,0.000198
98,0.816667,-23.300665,-43.692585,-28.529831,2.791011,0.471988,0.002392,0.000196
99,0.825000,-23.317513,-43.680790,-28.553461,2.790997,0.471989,0.002383,0.000193
100,0.833333,-23.326263,-43.673840,-28.558481,2.790996,0.471987,0.002387,0.000195
101,0.841667,-23.312319,-43.672489,-28.536728,2.790997,0.471998,0.002396,0.000198
102,0.850000,-23.317537,-43.675610,-28.558006,2.791006,0.472008,0.002390,0.000196
103,0.858333,-23.297239,-43.677750,-28.534912,2.791014,0.471991,0.002391,0.000195
104,0.866667,-23.306711,-43.678020,-28.542307,2.791011,0.471976,0.002386,0.000194
105,0.875000,-23.296272,-43.679909,-28.526922,2.791018,0.471966,0.002387,0.000199
106,0.883333,-23.299543,-43.682404,-28.538147,2.791034,0.471971,0.002387,0.000199
107,0.891667,-23.303175,-43.676208,-28.539623,2.791032,0.471979,0.002394,0.000206
108,0.900000,-23.310566,-43.670929,-28.536648,2.791016,0.471966,0.002400,0.000196
109,0.908333,-23.314178,-43.682751,-28.547241,2.791027,0.471970,0.002394,0.000194
110,0.916667,-23.311995,-43.678673,-28.545395,2.791020,0.471975,0.002395,0.000195
111,0.925000,-23.310120,-43.677650,-28.544100,2.791008,0.471977,0.002391,0.000200
112,0.933333,-23.314684,-43.681522,-28.555603,2.791005,0.471996,0.002381,0.000194
113,0.941667,-23.301689,-43.680695,-28.527760,2.791002,0.471997,0.002377,0.000198
114,0.950000,-23.308300,-43.675797,-28.544159,2.790998,0.471992,0.002386,0.000194
115,0.958333,-23.299988,-43.687775,-28.533892,2.791010,0.471990,0.002392,0.000195
116,0.966667,-23.313204,-43.678787,-28.552303,2.791010,0.471991,0.002393,0.000200
117,0.975000,-23.307003,-43.675488,-28.533091,2.791013,0.472000,0.002383,0.000199
118,0.983333,-23.303902,-43.680691,-28.531538,2.791011,0.471992,0.002377,0.000195
119,0.991667,-23.305008,-43.673599,-28.532553,2.791012,0.471979,0.002375,0.000202
120,1.000000,-23.321526,-43.674950,-28.558960,2.791021,0.471969,0.002362,0.000204
121,1.008333,-23.308287,-43.678589,-28.542337,2.791021,0.471977,0.002382,0.000196
122,1.016667,-23.312429,-43.678982,-28.540005,2.791015,0.471983,0.002394,0.000195
123,1.025000,-23.314634,-43.676029,-28.549135,2.791002,0.471978,0.002384,0.000191
124,1.033333,-23.317316,-43.680466,-28.550776,2.790999,0.471992,0.002365,0.000194
125,1.041667,-23.310215,-43.676086,-28.547150,2.791003,0.472008,0.002370,0.000203
126,1.050000,-23.310680,-43.678371,-28.547642,2.790992,0.471996,0.002359,0.000201
127,1.058333,-23.304316,-43.678020,-28.540607,2.790999,0.471992,0.002363,0.000194
128,1.066667,-23.313263,-43.677395,-28.552618,2.790996,0.472002,0.002373,0.000196
129,1.075000,-23.307213,-43.679943,-28.549847,2.791001,0.472005,0.002380,0.000192
130,1.083333,-23.315592,-43.677940,-28.541269,2.791006,0.472004,0.002376,0.000199
131,1.091667,-23.326719,-43.675961,-28.563322,2.791009,0.471981,0.002372,0.000197
132,1.100000,-23.310314,-43.677536,-28.542448,2.791012,0.471969,0.002366,0.000203
133,1.108333,-23.314013,-43.675446,-28.543480,2.791001,0.471963,0.002366,0.000195
134,1.116667,-23.307560,-43.675087,-28.538263,2.791018,0.471979,0.002367,0.000194
135,1.125000,-23.319675,-43.670029,-28.544970,2.791020,0.471971,0.002375,0.000203
136,1.133333,-23.316130,-43.673931,-28.548454,2.791019,0.471978,0.002376,0.000207
137,1.141667,-23.296947,-43.685688,-28.523670,2.791009,0.471986,0.002374,0.000194
138,1.150000,-23.319199,-43.669968,-28.563353,2.791005,0.471979,0.002379,0.000199
139,1.158333,-23.317314,-43.671772,-28.546911,2.791006,0.471985,0.002364,0.000194
140,1.166667,-23.310061,-43.678337,-28.561634,2.791008,0.471985,0.002359,0.000201
141,1.175000,-23.318233,-43.684399,-28.564774,2.791005,0.471974,0.002369,0.000198
142,1.183333,-23.311749,-43.685863,-28.541912,2.791008,0.471989,0.002375,0.000202
143,1.191667,-23.307346,-43.677864,-28.536667,2.791008,0.471982,0.002371,0.000195
144,1.200000,-23.313597,-43.677822,-28.543491,2.791012,0.471973,0.002376,0.000201
145,1.208333,-23.305359,-43.679699,-28.540846,2.791027,0.471990,0.002368,0.000192
146,1.216667,-23.311235,-43.679234,-28.542414,2.791025,0.471983,0.002364,0.000197
147,1.225000,-23.301985,-43.680855,-28.535126,2.791016,0.471975,0.002351,0.000190
148,1.233333,-23.308596,-43.678493,-28.545080,2.791007,0.471967,0.002361,0.000197
149,1.241667,-23.322689,-43.670650,-28.551334,2.791014,0.471986,0.002376,0.000198
150,1.250000,-23.299284,-43.680202,-28.522367,2.791020,0.471984,0.002390,0.000202
151,1.258333,-23.317570,-43.679539,-28.544731,2.791022,0.471979,0.002379,0.000193
152,1.266667,-23.308367,-43.685276,-28.547901,2.791014,0.471979,0.002365,0.000200
153,1.275000,-23.315248,-43.674629,-28.552643,2.791009,0.471976,0.002359,0.000200
154,1.283333,-23.306948,-43.674648,-28.545097,2.791020,0.471998,0.002358,0.000192
155,1.291667,-23.302370,-43.678814,-28.544193,2.791019,0.471988,0.002371,0.000198
156,1.300000,-23.317234,-43.675629,-28.551941,2.791009,0.471975,0.002375,0.000204
157,1.308333,-23.310036,-43.673138,-28.544380,2.791002,0.471972,0.002387,0.000198
158,1.316667,-23.305145,-43.678837,-28.545319,2.791013,0.471980,0.002378,0.000197
159,1.325000,-23.306467,-43.674694,-28.543222,2.791022,0.471987,0.002377,0.000205
160,1.333333,-23.321817,-43.676971,-28.554674,2.791023,0.471971,0.002365,0.000193
161,1.341667,-23.301159,-43.685555,-28.529621,2.791013,0.471967,0.002376,0.000199
162,1.350000,-23.309170,-43.676983,-28.542377,2.791029,0.471976,0.002378,0.000199
163,1.358333,-23.311115,-43.681778,-28.545856,2.791016,0.471970,0.002377,0.000206
164,1.366667,-23.310570,-43.673351,-28.548653,2.791023,0.471954,0.002385,0.000190
165,1.375000,-23.308485,-43.681026,-28.547897,2.791017,0.471962,0.002384,0.000196
166,1.383333,-23.310553,-43.678936,-28.540354,2.791023,0.471973,0.002388,0.000196
167,1.391667,-23.295155,-43.678185,-28.530790,2.791028,0.471975,0.002379,0.000193
168,1.400000,-23.302055,-43.681324,-28.525511,2.791026,0.471988,0.002374,0.000194
169,1.408333,-23.305563,-43.682617,-28.541073,2.791011,0.471984,0.002378,0.000197
170,1.416667,-23.303417,-43.682323,-28.532839,2.791017,0.471983,0.002381,0.000193
171,1.425000,-23.316841,-43.668850,-28.552326,2.791028,0.471967,0.002384,0.000201
172,1.433333,-23.320301,-43.673088,-28.558895,2.791020,0.471962,0.002384,0.000199
173,1.441667,-23.300682,-43.685062,-28.537939,2.791017,0.471953,0.002382,0.000197
174,1.450000,-23.314377,-43.681129,-28.541018,2.791033,0.471960,0.002378,0.000197
175,1.458333,-23.311842,-43.669209,-28.536758,2.791039,0.471962,0.002374,0.000199
176,1.466667,-23.304714,-43.676327,-28.533880,2.791035,0.471967,0.002372,0.000203
177,1.475000,-23.305851,-43.677647,-28.536322,2.791032,0.471961,0.002384,0.000204
178,1.483333,-23.315910,-43.678082,-28.546185,2.791018,0.471968,0.002387,0.000200
179,1.491667,-23.308746,-43.678257,-28.542156,2.791022,0.471968,0.002394,0.000198
180,1.500000,-23.299156,-43.678753,-28.535387,2.791022,0.471965,0.002386,0.000191
181,1.508333,-23.315432,-43.676598,-28.555735,2.791017,0.471974,0.002383,0.000194
182,1.516667,-23.316864,-43.675900,-28.550772,2.791009,0.471995,0.002375,0.000204
183,1.525000,-23.320850,-43.678349,-28.548613,2.791004,0.471989,0.002366,0.000190
184,1.533333,-23.307579,-43.675251,-28.528490,2.791015,0.471983,0.002378,0.000198
185,1.541667,-23.306040,-43.681953,-28.538055,2.791004,0.471957,0.002382,0.000202
186,1.550000,-23.308969,-43.674236,-28.535801,2.791008,0.471959,0.002389,0.000198
187,1.558333,-23.306236,-43.681149,-28.525377,2.791027,0.471954,0.002397,0.000196
188,1.566667,-23.302406,-43.686886,-28.546267,2.791029,0.471963,0.002387,0.000188
189,1.575000,-23.307684,-43.677868,-28.533724,2.791023,0.471973,0.002384,0.000195
190,1.583333,-23.297361,-43.679752,-28.540270,2.791015,0.471969,0.002372,0.000192
191,1.591667,-23.316502,-43.675434,-28.547384,2.791020,0.471978,0.002386,0.000194
192,1.600000,-23.318930,-43.678967,-28.556948,2.791030,0.471967,0.002385,0.000201
193,1.608333,-23.313885,-43.679035,-28.552393,2.791007,0.471960,0.002383,0.000200
194,1.616667,-23.300957,-43.684452,-28.537466,2.790994,0.471973,0.002390,0.000197
195,1.625000,-23.310530,-43.678806,-28.539816,2.790992,0.471982,0.002373,0.000198
196,1.633333,-23.306561,-43.687428,-28.541504,2.791003,0.471980,0.002357,0.000194
197,1.641667,-23.300829,-43.680195,-28.534674,2.791015,0.471981,0.002362,0.000192
198,1.650000,-23.303299,-43.683456,-28.525034,2.791018,0.471986,0.002374,0.000200
199,1.658333,-23.309528,-43.678444,-28.541027,2.791009,0.471982,0.002379,0.000195
200,1.666667,-23.302448,-43.683399,-28.529207,2.791022,0.471969,0.002381,0.000190
201,1.675000,-23.301973,-43.683510,-28.541779,2.791021,0.471949,0.002380,0.000195
202,1.683333,-23.308390,-43.677124,-28.544250,2.791023,0.471956,0.002385,0.000197
203,1.691667,-23.311674,-43.676846,-28.555796,2.791015,0.471960,0.002375,0.000196
204,1.700000,-23.317831,-43.672867,-28.555727,2.791016,0.471981,0.002356,0.000200
205,1.708333,-23.306480,-43.682411,-28.537437,2.791015,0.471974,0.002355,0.000197
206,1.716667,-23.313269,-43.674911,-28.552345,2.791015,0.471994,0.002366,0.000196
207,1.725000,-23.306011,-43.681183,-28.544037,2.790998,0.471987,0.002378,0.000196
208,1.733333,-23.307266,-43.673119,-28.531813,2.790998,0.471993,0.002392,0.000195
209,1.741667,-23.307968,-43.685448,-28.546812,2.790993,0.471981,0.002391,0.000196
210,1.750000,-23.309559,-43.683319,-28.542755,2.790997,0.471993,0.002377,0.000196
211,1.758333,-23.319603,-43.665455,-28.564915,2.790991,0.471989,0.002380,0.000194
212,1.766667,-23.301586,-43.678738,-28.527132,2.791002,0.471997,0.002367,0.000198
213,1.775000,-23.308828,-43.673206,-28.538553,2.791007,0.471992,0.002375,0.000195
214,1.783333,-23.315954,-43.676167,-28.549604,2.791019,0.471978,0.002383,0.000200
215,1.791667,-23.314564,-43.678085,-28.551426,2.791011,0.471961,0.002392,0.000196
216,1.800000,-23.311007,-43.673855,-28.543245,2.790995,0.471952,0.002383,0.000200
217,1.808333,-23.312084,-43.685081,-28.544945,2.791000,0.471952,0.002375,0.000201
218,1.816667,-23.317722,-43.680180,-28.547371,2.791010,0.471961,0.002379,0.000194
219,1.825000,-23.305941,-43.683495,-28.538410,2.791012,0.471988,0.002388,0.000202
220,1.833333,-23.309275,-43.675240,-28.529442,2.791005,0.472004,0.002388,0.000200
221,1.841667,-23.322903,-43.671288,-28.559402,2.791002,0.472012,0.002394,0.000198
222,1.850000,-23.300732,-43.683281,-28.524483,2.791003,0.472006,0.002393,0.000191
223,1.858333,-23.306271,-43.680698,-28.551384,2.791008,0.472002,0.002395,0.000194
224,1.866667,-23.310841,-43.674816,-28.552000,2.791002,0.471985,0.002373,0.000198
225,1.875000,-23.318169,-43.680508,-28.545326,2.791003,0.471973,0.002377,0.000205
226,1.883333,-23.305742,-43.685772,-28.549667,2.791013,0.471975,0.002378,0.000187
227,1.891667,-23.301485,-43.677784,-28.529802,2.791024,0.471979,0.002378,0.000197
228,1.900000,-23.314402,-43.667164,-28.539526,2.791032,0.471978,0.002391,0.000190
229,1.908333,-23.320524,-43.675690,-28.554773,2.791028,0.471988,0.002397,0.000190
230,1.916667,-23.315336,-43.684147,-28.548735,2.791033,0.471981,0.002396,0.000193
231,1.925000,-23.326405,-43.675880,-28.553003,2.791013,0.471973,0.002391,0.000199
232,1.933333,-23.309940,-43.677105,-28.532234,2.791017,0.471983,0.002376,0.000206
233,1.941667,-23.305696,-43.684483,-28.541328,2.791019,0.472000,0.002388,0.000202
234,1.950000,-23.310297,-43.674648,-28.546122,2.791017,0.471995,0.002388,0.000201
235,1.958333,-23.325483,-43.673500,-28.562918,2.791014,0.471988,0.002397,0.000196
236,1.966667,-23.306868,-43.676060,-28.544754,2.791019,0.471995,0.002389,0.000200
237,1.975000,-23.308987,-43.680119,-28.546606,2.791007,0.471978,0.002389,0.000193
238,1.983333,-23.321020,-43.672230,-28.547144,2.791022,0.471973,0.002392,0.000193
239,1.991667,-23.305517,-43.676735,-28.533234,2.791018,0.471975,0.002396,0.000198
240,2.000000,-23.308508,-43.678471,-28.542841,2.791023,0.471968,0.002399,0.000198
241,2.008333,-23.317568,-43.678890,-28.546900,2.791025,0.471968,0.002402,0.000202
242,2.016667,-23.312473,-43.679443,-28.542912,2.791031,0.471980,0.002404,0.000193
243,2.025000,-23.309212,-43.679447,-28.542606,2.791030,0.471979,0.002394,0.000198
244,2.033333,-23.313057,-43.671497,-28.542244,2.791030,0.471967,0.002393,0.000194
245,2.041667,-23.308800,-43.682323,-28.541700,2.791028,0.471966,0.002393,0.000206
246,2.050000,-23.289515,-43.685963,-28.521442,2.791018,0.471970,0.002397,0.000197
247,2.058333,-23.318581,-43.677757,-28.547026,2.791017,0.471983,0.002398,0.000204
248,2.066667,-23.327000,-43.671074,-28.558693,2.791006,0.471988,0.002402,0.000192
249,2.075000,-23.309187,-43.680042,-28.543200,2.791007,0.471996,0.002398,0.000193
250,2.083333,-23.306816,-43.675625,-28.548712,2.791024,0.472005,0.002409,0.000195
251,2.091667,-23.308720,-43.680042,-28.538576,2.791022,0.472008,0.002388,0.000194
252,2.100000,-23.323065,-43.665287,-28.539597,2.791018,0.472000,0.002383,0.000191
253,2.108333,-23.303194,-43.675049,-28.533253,2.791019,0.471981,0.002384,0.000195
254,2.116667,-23.315874,-43.666725,-28.539827,2.791032,0.471972,0.002386,0.000203
255,2.125000,-23.334240,-43.667015,-28.561342,2.791028,0.471955,0.002389,0.000206
256,2.133333,-23.302414,-43.676109,-28.533138,2.791028,0.471960,0.002396,0.000197
257,2.141667,-23.311649,-43.674744,-28.533184,2.791024,0.471966,0.002377,0.000197
258,2.150000,-23.310129,-43.680882,-28.541080,2.791030,0.471967,0.002370,0.000202
259,2.158333,-23.314016,-43.677208,-28.550550,2.791038,0.471972,0.002373,0.000190
260,2.166667,-23.304327,-43.675552,-28.536732,2.791024,0.471977,0.002380,0.000202
261,2.175000,-23.301603,-43.683846,-28.522232,2.791017,0.471988,0.002373,0.000195
262,2.183333,-23.307901,-43.679005,-28.546019,2.791010,0.471969,0.002384,0.000194
263,2.191667,-23.300550,-43.678650,-28.524462,2.791014,0.471971,0.002380,0.000192
264,2.200000,-23.315037,-43.677326,-28.542246,2.791009,0.471973,0.002376,0.000198
265,2.208333,-23.308407,-43.670307,-28.551794,2.791012,0.471975,0.002377,0.000198
266,2.216667,-23.305887,-43.679798,-28.529053,2.791018,0.471966,0.002362,0.000196
267,2.225000,-23.304064,-43.679367,-28.536386,2.791025,0.471974,0.002366,0.000201
268,2.233333,-23.317087,-43.674118,-28.538105,2.791028,0.471965,0.002360,0.000200
269,2.241667,-23.310015,-43.677170,-28.546947,2.791013,0.471955,0.002374,0.000194
270,2.250000,-23.312061,-43.683933,-28.543783,2.791025,0.471951,0.002382,0.000196
271,2.258333,-23.315374,-43.677010,-28.539967,2.791028,0.471957,0.002368,0.000200
272,2.266667,-23.314341,-43.681046,-28.554562,2.791022,0.471961,0.002370,0.000197
273,2.275000,-23.312140,-43.680153,-28.539270,2.791010,0.471974,0.002358,0.000198
274,2.283333,-23.294691,-43.673672,-28.526756,2.791005,0.471979,0.002353,0.000199
275,2.291667,-23.319948,-43.674854,-28.551176,2.791005,0.471977,0.002347,0.000202
276,2.300000,-23.312481,-43.679611,-28.555603,2.791018,0.471979,0.002347,0.000201
277,2.308333,-23.318838,-43.682240,-28.562555,2.791002,0.471978,0.002360,0.000202
278,2.316667,-23.314478,-43.675522,-28.552376,2.790991,0.471982,0.002363,0.000191
279,2.325000,-23.315599,-43.678444,-28.546036,2.791005,0.471973,0.002368,0.000192
280,2.333333,-23.291660,-43.683651,-28.520967,2.791014,0.471985,0.002354,0.000203
281,2.341667,-23.314491,-43.681583,-28.555285,2.791021,0.471974,0.002353,0.000195
282,2.350000,-23.304518,-43.683563,-28.540152,2.791010,0.471980,0.002351,0.000196
283,2.358333,-23.310413,-43.680275,-28.540747,2.791020,0.471973,0.002353,0.000199
284,2.366667,-23.310469,-43.674072,-28.539431,2.791020,0.471963,0.002360,0.000193
285,2.375000,-23.302662,-43.681194,-28.534311,2.791013,0.471954,0.002364,0.000194
286,2.383333,-23.313328,-43.675308,-28.555206,2.790998,0.471963,0.002360,0.000203
287,2.391667,-23.311356,-43.679649,-28.537193,2.790994,0.471962,0.002358,0.000202
288,2.400000,-23.317884,-43.678650,-28.551502,2.790999,0.471968,0.002353,0.000202
289,2.408333,-23.317383,-43.675224,-28.549768,2.791010,0.471995,0.002353,0.000196
290,2.416667,-23.312302,-43.685646,-28.540743,2.790999,0.471995,0.002362,0.000197
291,2.425000,-23.324167,-43.668846,-28.553118,2.791003,0.471989,0.002372,0.000203
292,2.433333,-23.309637,-43.681942,-28.531675,2.791015,0.471980,0.002371,0.000192
293,2.441667,-23.313211,-43.673740,-28.536253,2.791014,0.471967,0.002375,0.000189
294,2.450000,-23.307747,-43.682240,-28.540485,2.791001,0.471956,0.002372,0.000200
